coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
50.90642099738595,157.55459637732542,75.25492865255211,68.73728893895914,83.81456953173628,78.6398611221837,175.0403041242866,160.3657792962976,95.51128897595062,85.78715548479265,95.34457088849979,96.64584486879228,85.607227811487,90.92140185370205,92.5481001969998,96.88224454615559
133.92547498139626,162.66941085804615,123.07320597521644,88.87989929192027,79.49052703236295,84.5800766433438,168.07062883104385,157.73686680551637,92.44320215172675,88.981088544474,100.96518136782747,99.8858885355604,89.82803883174476,88.96353495830708,87.12429478841688,88.48922613177388
119.95148167544045,114.15270571161298,132.9236228339388,144.61537673062654,83.00312939796042,85.06275245161027,176.13659046720866,169.58357037371502,90.21791285975826,92.12182126071013,92.64883182687915,95.3511483606705,90.99675250062563,88.39261310596405,98.17106709159114,97.65556539417359
179.0812352825629,152.20953621968354,87.45901503888251,55.792130442776944,83.29300945652494,81.05373193713626,166.76839862426755,173.47048076620754,89.63847376152022,91.01119835072022,102.26117561189153,103.02130736462226,89.32516615410256,89.86876724976554,85.25692789952456,86.08545033641461
104.96204414557884,103.26422987264293,3.908107884581651,13.858728741069966,80.18159874239566,76.77588883730888,179.43076338314913,163.37913581470215,91.27597746408493,89.63288666677916,96.1448368327935,95.68673604516074,89.65404659282785,88.80642694701844,86.83643646584669,88.43889446778006
157.1183931761717,161.46109575235752,100.96031144294925,94.18265325784307,81.90419977182957,81.6589959806261,178.99692342744825,171.36982876621343,90.74068870864185,90.89293362524144,98.89156325656828,99.11525878207536,89.47124340988162,89.47586061776056,91.42678804095881,92.49763192922258
166.5096164169941,150.9979972647067,79.35255721112868,95.72251257603327,83.15607782404452,83.8975426697736,169.1950692137247,178.7809938270275,88.97810375180671,92.19118183173161,99.27587068040822,100.52634171365415,89.52279767773689,89.68244651939676,90.19028474456556,90.23528886100677
108.65212214656994,110.00074299818895,24.121144318074776,31.00327366163089,80.30552569469639,78.53528409580164,172.69988516366837,175.95310426534544,91.20833127054512,89.8999129123808,96.41286711620315,96.82058842851788,89.37359902550713,89.14401587693548,89.05348171948697,90.55212084603615
138.15558871930358,131.16708942470828,107.15238335956438,123.72349462571502,84.3216496059072,83.78108794442488,172.6808835773974,173.32803034087775,88.6495238414049,92.7516603248337,98.3758634836648,97.9295037912153,89.86376072110393,89.35787593003776,91.69046749386715,91.33241531719675
113.70980892507268,103.6331078991478,32.49764391994881,29.261558347804712,79.94804725391626,79.10962104272967,158.30821212958793,175.2291451944591,90.34761132190762,90.71782806548983,96.82977503295155,96.82957012727644,89.31326796456841,89.40880182048937,88.40317940861006,89.20214761696147
165.0720938231382,154.6406054509662,81.36242233667498,111.07511809425363,82.34509531294306,82.56993148004153,161.98297684645985,177.70663239134115,88.75558984902604,93.21732896206683,99.47190393977675,99.05164923033503,89.76940848790937,89.15334591534173,91.99557204409162,91.46681977968426
151.81318034214772,109.70261207110707,43.15914574261017,40.934372129924014,78.86313317596226,85.19774431036639,155.03980268719675,177.84132372177382,88.08893606527612,93.43513686450936,97.7359430603263,99.41853284160227,88.9156963133603,89.97420487998303,89.70351765298625,89.27871403755731
160.47122375670426,175.04619174735114,63.431679953963275,93.10916608637051,81.62899778979141,80.99182993268843,156.02294011632839,173.4643882374679,89.96408936982225,91.86808656323333,99.62005757306349,100.55146314942145,89.14467840528498,89.85757256971588,86.23462849807686,86.72696219382972
174.03688103332001,161.42100254192954,69.68897334696287,89.10604002515022,85.7217495933006,82.96888282946198,144.62473408978946,173.46127367120636,88.79743158788153,92.60102050268907,99.32638675950963,99.9343350673433,89.77349294103304,89.50887092201923,90.67923749667925,90.61601726572162
119.19078984719779,121.0082758645815,40.658087562902416,71.11545152493086,79.58871100168189,78.96533329651315,142.98328936807366,177.22567779074552,90.03383243143725,91.34649233707614,97.60194157899983,98.76243853030918,89.0067837161316,89.88350679799443,84.14584736686024,84.826113717626
150.62765074753025,136.95903519936573,88.11454244447448,102.1565234534286,85.7370560472306,83.3330821763854,147.53472252529505,170.22492513677923,88.22056064077142,93.28243432523539,98.37969521978918,98.59924482047008,90.10823368206619,89.14200097113033,92.04444204760307,91.73472028949966
108.20253177464302,107.77299483811926,20.164455005474117,13.032888007202784,80.57008624200765,79.79105535584351,143.55709356024641,177.40406867148792,90.16259515767032,90.85898758506649,97.07621508839478,97.44833062456624,89.334906003859,89.45970039018431,88.19074686504432,89.20031029607473
151.98524646771867,130.34469366750372,98.15427165642208,130.15553840862938,84.08128841882528,84.04385215198444,152.17956534960553,171.5687921767359,87.61523512557905,94.09108774182988,98.21516962306191,98.49222941655431,91.77990882104847,87.38019465586056,97.78889068677225,96.84910446830268
147.43304832931022,113.50787438226125,50.14343081048758,30.860177783424536,83.01617505927516,78.46277480757279,147.59358509556222,179.53986882495093,88.79849026720288,92.74811545665446,99.15432746412783,98.7996084197724,89.19645123919368,89.58573787093856,89.20184708863799,88.94611114573436
157.24712858164813,136.4650759185904,100.62740802280283,126.52081226067207,83.37027255641613,81.84393018259337,153.39320800284676,174.33092067708907,88.05858953479374,93.52288430477651,100.35175524827945,99.54472058651825,89.93579189609088,89.10287081737533,91.7900379915876,91.67943673835758
155.24286421122125,118.14735550807329,49.986445742604005,46.6807571277229,81.06522714550938,83.08347291316728,144.28614795225357,176.7365542839026,88.76405928359685,92.44363245364445,99.1177108199874,100.45659182184998,89.20768690037835,89.80911237755465,89.281835434008,89.48889944888612
175.62386182659415,166.99081690439985,71.93965045207631,90.20816617981265,81.82753089839618,81.19291753204277,147.98716791629502,171.1755508654616,88.8604195924074,93.17252292111154,99.41088302973185,99.91439091496686,89.30976407752419,89.65147844169992,89.45638774843685,89.69912584134994
166.75757960462226,172.36385351688207,53.41947981946542,70.31937248659837,83.48196663991334,82.93633697806688,136.5027922231872,164.64996081167473,88.19401169546758,93.46068860219438,99.08181134570981,100.80861977167244,89.49848903448081,89.6218968924046,90.14676277917422,90.11129360681436
165.92392769566553,171.75035226525318,66.76294079709692,92.74189315432058,81.56815446466494,79.27248690348863,140.63843078449491,174.22055848048,88.10638719860549,93.64078703022928,100.22187920121166,101.30886282648417,88.40281740858404,90.55250333662967,86.25335687678103,86.53649553863474
156.34945047941167,146.81622760574473,71.56703631209542,95.42837047942668,85.43922564847219,83.02885872056386,144.5718820859919,171.70648879040337,88.04232002419077,93.64466657767784,98.18144897912956,98.96810235640744,90.42866517678817,88.82700630698768,92.86543761602776,92.62483054213573
152.2093859555218,142.138955043255,52.377558367242074,70.72514719499965,82.02234838409244,80.80354893802786,140.2313651703405,171.20138264090258,88.98733816756457,92.43062094327558,98.73907245315857,100.6045473796508,88.98429190319474,90.07594737785953,87.41767190383642,87.96363624495223
161.8029330599383,156.96628486335553,72.47979547201925,85.73135283927364,84.68613582077576,83.1891564301949,144.20708168242152,172.98001854228727,88.46335337519787,93.2304087743274,98.72531645217016,99.66384591583245,89.92743857473596,89.35786226965942,91.3083730513183,91.47242736499284
148.47980214037136,155.68141699744942,51.801145042806354,71.4352546422492,81.91598184814784,79.80013267725046,139.69180754666615,172.24907901806918,88.12118821853691,93.59220389466297,98.9456310340381,100.86865713447685,88.47646733840429,90.47498751973919,86.88181624269225,86.88842103561964
