coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
153.00335446540078,141.05802296558713,73.71310223988094,53.17769112284697,82.2537483629833,76.33484303203366,135.39076912441743,119.24716622860707,91.96870207989679,92.53034853534695,96.89908096245966,96.41675349384087,90.17420647925934,88.88806136797844,103.33456033052656,102.86824282532227
163.0803833404058,158.8068295993772,75.61306279149255,100.4126054035951,86.44900081536687,80.32570890369377,134.59899993545122,123.97641653068058,90.8609205286016,90.73973931234723,101.67041206000962,100.69610606547482,89.72840003213261,89.56946836033558,99.80395358627692,99.94740121922553
147.99929833226096,171.2650400039671,78.06453379782603,71.53229796997674,77.43617688475236,86.09616690322235,144.9571320759373,168.0159326761704,91.44250430623902,94.23603801639588,96.36311601828876,97.69558347252071,89.17444436968789,89.27288105600611,93.65627789926687,93.38857546493739
138.08063422335186,132.8834203404841,41.58466419551717,63.31607217207164,75.55332595701162,86.79476548172043,122.93234015377409,112.95710158796976,90.5407212603114,92.91253860054418,97.49207115601101,97.47300126784833,89.67690040579072,88.8894342360016,97.24399868535615,96.40801768189243
141.65703055579726,137.87887043526968,78.1694523336666,48.191506179670505,78.5606923995141,83.07471661065132,122.87972037640832,109.11241542492627,91.02871095575213,92.97614815228451,97.57869161506511,96.36457084858198,90.19012082002547,88.64113636910413,100.53859507302515,100.16700546141978
143.96549789147815,147.90250089134355,70.46724608212914,75.62910690585292,76.92381707435302,84.8235182457414,115.81010575522994,108.13941399652293,91.74727417719414,92.83501595346453,97.1102157700831,98.65084006946034,89.66344493312579,89.07824798541743,100.14795606382461,99.46913088297373
137.49292376602895,137.1042177003635,78.54955919116698,90.22270082236643,78.27261551089046,83.54708566346024,119.54606896706518,102.87048312737004,92.8556567851363,90.81221444963023,97.45295466263434,96.97952693050408,87.99084088841639,90.9819104995592,101.8567122998109,101.97237472321589
137.15906411939872,127.48284440526837,62.74903669736636,50.36533682643213,76.74315174061702,82.2063058690084,107.90007733781651,104.68758665416023,91.98262200542528,91.7121396841036,97.22049600442213,97.88701318438865,89.20627305122015,89.344748306453,99.5158288863291,99.39789884011967
143.65079009528066,124.14415231631776,63.65722646073544,25.036971940483227,82.97998188686326,84.53442365893143,118.52879425246182,109.9709633734077,89.2430946010357,92.73967334284032,99.51973575453435,99.24181535720653,90.85484849042945,88.15987440999587,98.54380417497708,97.63159826037602
138.59595833585098,126.4069666675863,83.39550327521015,165.8848453532347,78.08244938401897,82.07668253893989,107.26129072588024,109.33990853561188,92.79393919579607,90.26276671203773,98.70725743200465,98.37392370994053,88.1579073155149,90.65262707967288,100.66837549744456,101.07210114909485
