coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
151.94628706869293,148.73852970613146,74.1116847590862,87.12129633537123,83.40622667220707,86.8639894489585,121.71606104751325,116.94126704405409,90.45647770708845,91.22485349814738,97.76035415641994,98.66488976858307,89.9142153285028,89.46574510759977,95.83506043317674,95.72981404825602
170.45179670025036,155.43384996079314,73.59274064632697,60.083002128446104,75.63026120782266,87.45669960475388,141.35644759080333,120.70864912607139,91.83693407042891,91.16157179548722,101.49979393454271,101.41536596621218,88.81488955140009,89.8181896989616,90.89541981409933,91.37784973555567
152.04720994386903,136.09395075984858,104.74519929980929,131.61192598497286,77.28867211943677,87.0932652390175,112.74311859146243,129.80799106290246,91.06808699631725,91.95827238103418,98.07963817936135,99.68240353980737,89.43780280370525,89.49962284588304,93.82426640190333,94.12418683854776
145.42338810943903,163.3153691686109,136.80747330168313,92.84310289744182,81.43368170028573,89.45541103138554,129.8672224633848,135.45378444969998,90.43306381861366,91.39928286917117,102.024646160934,101.98593947890754,89.4589285788081,89.88525532642196,92.06004219966738,92.37638241107652
147.75761891866924,129.19198996203735,156.1913725812609,162.71265961587065,83.77494760436103,77.78260407945541,108.38254824040787,147.54834192250004,90.20373338704131,92.13472348805229,100.88678445653406,99.83817283401868,89.49454118514055,89.17148689777729,89.74429388233123,89.82459641640307
141.86994121260489,130.33476257245053,101.26463735160834,104.10325714047647,79.68212066877098,90.91065796613763,119.17969761998569,133.6802438694361,89.28442407570344,92.47966853170544,98.52472745662523,98.95027556267371,90.62091451135652,88.742933508494,98.11528493663965,97.5916758046773
134.2193370402469,127.1128257371721,175.4189698118721,158.67182408024274,80.33101596067887,74.48154633283157,104.43913169291184,163.41835476091637,91.91209347205573,91.31788067464296,97.08208222089182,94.9832333908386,89.25484935659729,88.97246201555228,91.13118428386983,92.5688503116983
150.46593918874103,133.44454770155733,120.78174581056886,99.30092381428382,79.1294764026469,92.0343197072531,114.73832613104987,125.25282862239423,87.43920066010031,94.37476598862801,99.59499760899872,99.9638756355036,91.14214673748769,87.68867331953503,97.25892264869262,95.29936186638346
139.86620959693326,124.93907705268052,168.9776642924432,173.79992811063394,78.3142660044492,78.98972390203927,116.48887629456746,136.09507091087247,91.42235524818747,91.0675747321295,99.5757774566743,99.19527444820207,89.2703129048782,89.3051605300236,86.04035742751418,86.09274497844818
132.12570647471955,89.65578146087704,104.98896875128705,139.8659773705015,82.84137002784702,90.56156699765828,108.46974926554142,105.02829698052797,87.45878281245074,93.40565093786242,98.14134210832324,96.58267244915882,92.52254162912561,86.89553126254563,100.5058784669008,99.37705310277278
148.3730189628874,137.87380243490554,161.95852476923122,170.98705130474758,66.67696920601396,84.70243948232458,131.40714325327752,114.49523969848913,94.65640200886432,93.53341645647667,96.77466906672788,91.68745538044318,92.22253240002198,86.2734103121842,78.57548658925634,79.74572339032214
106.30466126091743,60.7310777976536,129.9204979389109,175.26393817809117,77.85776348108223,96.37217967931737,106.86974330152009,108.71612101909295,88.35803185819627,91.59709880791308,97.07006791814176,97.02155991465634,90.66020175946242,88.81669955153014,97.46985938083012,96.73039578052786
132.23915591683348,127.96307500581197,171.732907962113,172.82351158764558,75.4955220660658,75.88226786743944,116.68651464839095,127.20853034782232,92.1571128481516,91.99303121372037,94.2112785806546,91.62591537602137,89.49192522268842,89.16926025610786,81.57762110685458,81.95920328521568
130.72906939323536,74.07859249255749,109.29267094731208,167.34472998643324,80.53564842821245,92.59449084184253,85.55557109079419,88.67823795667564,88.54552738110229,92.38956467617464,96.24306178324746,96.82259650413387,91.01225703004157,88.31410008145475,97.10459452439618,96.04924833535917
145.86877108483725,131.04487001970006,160.51630300522635,140.2674149087798,70.48420544183828,81.07759661809628,118.94738922593521,93.5217504933743,94.53408698120774,88.73185494166025,99.32220668373758,98.0881690856347,92.17752145339159,86.52270538670048,76.8246290672261,77.94916507255535
127.83055567553538,60.7046108146198,127.60898433886017,168.11069472071514,81.8986126770885,90.71362749915026,82.87873116260698,69.38364340049579,88.66176354039757,91.55586495589371,99.90411148026598,99.54663986967503,90.67934677970598,88.75496830181156,97.78276400708674,96.63500535857946
138.55406195548213,129.3370905007651,159.35825809182901,167.0604575131773,72.40939671224393,83.55675038113581,112.59955484529793,108.57226357479415,93.69361854345932,89.73312652303827,97.11102173240516,97.1249279975553,89.10588293079931,88.81053189070961,87.03321421583475,88.51011285025578
121.54832526187607,72.83232202565112,119.59516436681923,165.38971127992215,83.16016910735736,91.2294502154588,80.0060287297805,85.2851160902292,88.8711429894043,91.47528921425507,99.27251022733657,98.83490000721385,90.84163890457465,88.76848524617901,98.63398316258876,97.94726228305733
136.3813924408794,123.69994413345681,160.83882453783434,148.69877800516198,77.72421962243014,76.44070413397968,101.75216942437467,100.72012784078575,93.85143006423247,89.11795187506272,97.5324102532491,97.48345145727845,89.41658823614318,88.32261732734976,87.30212559364732,89.27518282975642
157.80094764030943,141.07930583504088,79.81634071615089,98.42627710992866,81.04854782355622,89.05006662490196,87.41200284682532,88.28920404193005,91.23939497089034,90.6731244773721,97.49637417518811,97.510068704474,89.45700929565132,90.04849684758526,98.57748383777441,98.70962067745748
139.8006944224145,119.79631343787611,155.15740488432604,153.38998415355852,76.88706382642918,80.03486578845629,111.52618378704126,112.22422912021656,92.89373508975913,90.45217468791135,96.44990040188294,95.71805246250526,88.61008632913725,89.69610689773678,92.87877014528763,93.82886311921474
157.9086870442772,167.6241393650001,66.50213685382916,97.5878030874179,79.50176952373678,89.26922690480016,97.5271714981557,94.05178683334562,92.33340003062962,90.78981142915259,96.5947482236114,96.41740236181202,88.7129148270918,90.66289285399542,97.47263926782232,98.19488396122698
126.28163269631656,112.75772153590792,170.40431322514044,102.29594810495607,74.29345658346776,86.38279579174194,108.28124287463825,90.14196115618772,91.60460518581093,90.21638289738416,98.52659892845782,99.84030385303973,88.71729297834978,90.00127974985296,95.10824634321735,94.65231072555149
148.66715422930483,134.40246807227328,93.86163436685247,119.61700731178493,79.05539617090895,88.80773834333908,82.77243292855407,75.528231842001,91.88337252659582,90.39230807983618,96.27250672875938,96.36073228226843,89.00148348933567,90.39230807983618,98.48233247244696,98.84442812110602
138.31291529664566,127.15586958932153,155.74146802063217,175.51270732804136,76.64720124315667,77.3465169915176,114.93319142807034,134.68900816833366,92.21016975762426,90.46160717915514,99.0675772314795,99.91595502828679,89.3674108741191,88.919138728702,86.42303926633166,86.5966353542767
146.905948970682,107.8768273738818,78.10550810265693,131.69285006625918,77.89106065328605,92.8744261449755,107.00886059453491,106.04142577030514,90.44819268762524,90.9751212915242,97.35728420292997,97.12990720546024,89.94053887756404,89.54991352874184,98.94541929817383,98.76101785096182
141.6764282930401,140.56936391160775,170.3662827318418,179.07422750847448,69.3996533639103,76.15397962281172,124.57325212073464,145.90758021970126,91.69024892781371,90.6299167006826,100.98473619942122,101.44408008148291,89.02209017006159,88.9526203160134,84.16345559454054,84.76918409089394
130.31544679747773,63.7579102792906,121.53649537423361,175.03966208650462,78.1757839190272,93.18400446910633,77.47017756644068,45.096812353534844,88.66248754044959,92.0121352528289,96.03620950423361,95.45359436803153,92.0014323463995,87.49718896615371,101.05064752491184,100.38310581656981
171.75637649210114,152.86724245562075,60.140068358961564,66.81971332947806,80.02551525948253,85.05170120553318,116.55884475242507,124.81693960994235,91.26196874609724,91.53107819939574,100.17683410363543,101.24475467093443,89.36115442083937,89.56953666222728,92.26884108259466,92.91227905335572
138.57836376854902,126.00811094081423,172.84738992898397,177.5665861925992,78.26585362361214,83.035934796544,85.10878109642698,67.01990617405113,91.54061997366624,90.9035135882658,98.46641130149166,99.38061846151953,89.18448474776781,89.52837794228878,91.96999298564992,91.96607245706633
109.04848485429495,67.24627913371287,140.37449861458728,176.01954834559132,82.8200734980149,89.18871946505323,117.49519538574212,126.52601686481962,89.87341860859033,90.23864248388924,95.62339970098722,96.84849658146655,89.616569344852,89.81308071746243,91.91675849125885,91.94673619152603
149.5243702908981,154.00418208448275,152.97591076531566,164.17959300429263,69.19974738728237,78.01206428462199,103.63769095608089,127.96860745903967,92.11784609061318,92.34459471067927,97.61420176856001,96.08993577224494,88.91647495492569,89.56399054862123,80.78794195577439,81.13912296213975
163.33326426423636,124.11827955974175,92.94248214986551,139.13331663861257,76.58077082328913,94.51934743297885,61.657210467972305,6.389391812868577,89.18407493641762,92.82815161334867,98.49315832228143,99.11174123465281,90.57604016850954,88.75888200020599,96.26629125661466,95.69838151769561
150.64928878682085,139.80690989455923,20.836767600951397,109.21326999821068,74.99760810576105,77.97567303672416,90.02922888393665,89.29317354803023,93.667452088749,90.40862540176335,98.8273731387485,98.3278950651238,90.03523945040627,88.04300987329694,82.73574798252194,84.37816942128906
167.05526656940808,152.06565145462807,77.81623593092856,79.68535134824839,78.6936625222759,89.58422839913199,90.10774190844595,46.09896161422121,90.91630653258123,90.95500638441852,100.8235710557656,101.07141129998868,89.2341197324663,89.96533929444035,90.46376551893286,92.27145704504677
149.37459790277805,146.14901374648286,95.04772403698186,79.30277196226847,80.95068487312827,89.25153671484983,108.00690149643552,122.06785677090393,89.12379168680309,92.24116515607777,100.5182001281635,100.51935443013322,90.00040548563919,89.2871424909931,94.4236496525178,94.03631645487555
117.8707465070661,122.17495413708973,138.68682717256883,179.82306212831799,83.69119582475834,77.3911386173653,106.94921255251319,138.10697143279143,91.7444601392561,90.57528201751167,98.64404403123619,96.4436029674682,88.96922450588569,89.7877612062092,94.99683229747609,96.2726365023536
106.71146049769422,91.53394004865797,132.9622270631277,159.93230817081192,81.94809056743607,90.68238621388663,89.74766116559205,93.68505348624012,91.4639374398545,88.87804148046602,96.02761712625774,96.83966514686972,88.75013252787919,90.74944501115782,95.81056054462391,96.74802449877566
128.06041886186298,127.23511344407201,134.47276437921104,179.15791098618547,87.1178197690837,71.72200647417384,126.47309655913037,157.70696423733006,91.99558570446996,91.30148139044576,98.08838765168814,94.52834962230492,89.87566574082726,88.59525798844915,88.84096038346202,89.60342806088889
126.47882025765483,93.43368203421615,109.53646771954651,155.55180732775926,79.89134985361598,91.05096371206803,115.57477841756632,105.82775696249962,90.74781259594619,90.05085326284892,97.24841781774914,97.22093996671818,89.42812442565133,90.06689054702011,98.3221781967885,98.46339918806768
129.84263378237276,127.14675811696873,154.48698083615426,168.23512710701442,83.82479432492379,78.98330352421947,107.31464816367638,127.1997877056847,92.53616102633062,91.03955046596494,95.93033474190925,94.61518181722329,90.14452930731564,88.67752761700196,86.16601924786409,87.11678841051902
171.44232439406395,176.76183964420997,79.94906495210259,76.35428858060068,79.93042536585762,87.81530502674705,129.6615244863407,124.8821405957593,91.46066577924208,90.6608711180011,101.58407846890066,102.1435665845731,89.17251825634196,89.98481216376406,94.07113675926426,94.16028438831127
150.14903207163078,131.65983293181134,140.7604726045847,149.02741938726632,81.02328295381633,82.33255508562691,109.88378283884165,109.70171048613663,91.70980375940746,90.47283601015064,101.33185324323043,100.76681901395196,89.85311245618787,89.2265109017309,81.1220065080797,82.048323593506
167.97288882402097,155.78505828791518,100.76430550433739,116.54670067608079,79.989376728584,82.93428109112669,135.17242163703048,117.52274836885395,92.86530101224437,90.83965131952617,100.71006014194916,100.18428584001991,89.11232379918663,89.42597974625195,90.3456373972375,91.21861753543516
160.1787140753093,149.65671203625627,95.47982912463355,102.53666446187484,81.1818662859657,89.54463379251342,94.85730519311107,112.9340428693318,88.19435320492609,93.60981895253244,100.07063832242007,101.82517731641295,90.15933032724705,88.79693298407211,93.99634618785262,92.69830288703756
127.75256857559218,123.34414591921251,165.15856401803057,162.54385832072296,79.7983226771204,74.11339913656788,128.829279596353,128.65296509311827,92.21780590911632,91.54676031373009,96.50392036802857,93.27778296641061,90.24740561659436,88.43777431675618,81.96451034220078,82.28522187467873
131.35901774038564,106.39175983321343,92.571971708149,142.09207262479205,79.8252472828286,92.1008525799582,105.16785140564967,113.08465537071976,91.86605116686067,90.71616149933234,90.37534188993787,91.16128492754207,90.19076968799662,89.43987918121293,101.07037994142401,101.4303718918187
147.08200392672825,125.52770275535222,132.8214432039554,166.3355558761855,81.87626429812421,84.1265384220766,114.52122856828103,121.40057460975036,92.860827238338,89.59478787158882,99.54296522790156,99.13199957573107,88.70903527964323,90.26733610859246,94.01017049073273,95.34450941679725
164.37447196169146,177.9040794998679,51.361396973473425,113.50635808026551,80.37562392614822,86.0857713553056,141.0556187389993,123.73225092823097,92.13858254493336,89.8533788335655,100.74412229534,101.87081664044698,88.9279291821638,90.06530594313266,93.49505811409789,94.22586786472174
167.5195691688072,176.37555146551074,78.14114802974606,111.7468398783677,80.4340971756327,87.48677292766945,81.71770145654237,88.56609991088237,91.39814905776895,90.09703900201654,101.40013464436305,102.98667147534113,89.34411992904936,89.77248890322504,88.73775622510313,89.53288586714099
153.11347077519972,140.8885249911441,169.1791685333369,154.55137585964914,77.69246607297875,78.66272859552491,131.82752773631347,125.66336397264702,91.99850219524556,90.01097861847438,104.79942417163002,103.8807637282633,90.4376537057359,88.71989528042354,74.93622519569014,75.61162845176686
130.2918553240845,118.55190761261314,106.99528217846492,148.0180403713435,81.06660001353256,88.62188206583386,80.17683810054417,99.60001779803868,92.42611301842338,88.8567722713906,98.04376602584044,97.74801883477889,88.1893603366428,91.24671693368059,98.10061369030247,99.02086556774579
113.9038204484469,112.39904098183388,169.42150364508896,179.3845093420898,78.29844045614229,75.2735614086079,105.98096493577218,126.3044728489011,88.99029563947518,92.84191444452624,95.50014210722516,95.57878490532869,87.73949675714908,90.24516531454661,86.74364151578288,84.97509380380231
145.43723973307584,122.98982302582893,91.93806185128011,130.22139509260666,81.79938368882655,87.49859598512273,123.50261996833514,123.80739666947944,90.20864429305455,91.68999621081443,96.939590814427,95.96865893334218,90.39641302352737,88.96892397756221,99.44454220196168,99.01087300099006
160.27432306331113,149.9645076810137,94.95919112496016,141.98095910737428,81.06901107030957,87.82932057492393,123.67262337677676,117.34360616730287,92.05560940689604,89.20578127759991,104.08809412051903,104.43379048498089,89.92563540479507,89.24927592223456,84.90227032687164,86.01528380307107
169.92387771892174,162.1156464408982,113.57093751886798,120.9543173701384,80.27942071168859,85.48010433065473,137.09076222769858,118.46810119149708,90.94372291190966,90.87325585024264,104.77493794345553,104.3038461360214,89.45692733338129,89.74044848582851,81.65521205582591,81.47531853346612
166.40941754187003,162.78447222480418,82.13152895797509,121.10214998453417,79.2850681119398,91.27069772785651,117.65011773649636,106.62100830251573,90.06708179231686,92.06562246421927,98.37642355917674,100.49314699428788,89.8183946046367,89.46439273014411,94.90629130983841,94.2093388069303
123.53611521602488,126.99620708728331,20.08285132036539,167.05368196552064,77.14685690169979,79.18512878400416,120.6851396149482,115.72479669249648,91.33208746811658,90.32638309396722,102.48040419368144,101.3943358137577,89.76198407228156,88.97210684571544,81.28940078425838,81.38985920657092
137.2282675960693,148.7752624634878,92.94002328176431,79.158607159457,78.90966725477756,91.58987929796038,125.12260423567876,111.41912057180132,91.75297738515111,91.27123048261177,94.30390277598913,91.73147594964391,88.88979623602762,90.6346295312099,99.7553499601431,100.02663141359767
139.96412718887458,117.09687241372532,165.20841073859333,177.89076063098636,82.40524195877418,86.72729004290987,129.9613151493909,109.52255462420719,90.77445033370924,90.96826378159751,99.71141818340159,99.9780892591664,89.80675596229099,89.59909089076592,97.90809114816732,97.45240141731156
