left shoulder1_frame1,right shoulder1_frame1,left elbow_frame1,right elbow_frame1,right shoulder2_frame1,left shoulder2_frame1,left hip_frame1,right hip_frame1,left shoulder1_frame2,right shoulder1_frame2,left elbow_frame2,right elbow_frame2,right shoulder2_frame2,left shoulder2_frame2,left hip_frame2,right hip_frame2,left shoulder1_frame3,right shoulder1_frame3,left elbow_frame3,right elbow_frame3,right shoulder2_frame3,left shoulder2_frame3,left hip_frame3,right hip_frame3,left shoulder1_frame4,right shoulder1_frame4,left elbow_frame4,right elbow_frame4,right shoulder2_frame4,left shoulder2_frame4,left hip_frame4,right hip_frame4,left shoulder1_frame5,right shoulder1_frame5,left elbow_frame5,right elbow_frame5,right shoulder2_frame5,left shoulder2_frame5,left hip_frame5,right hip_frame5,left shoulder1_frame6,right shoulder1_frame6,left elbow_frame6,right elbow_frame6,right shoulder2_frame6,left shoulder2_frame6,left hip_frame6,right hip_frame6,left shoulder1_frame7,right shoulder1_frame7,left elbow_frame7,right elbow_frame7,right shoulder2_frame7,left shoulder2_frame7,left hip_frame7,right hip_frame7,left shoulder1_frame8,right shoulder1_frame8,left elbow_frame8,right elbow_frame8,right shoulder2_frame8,left shoulder2_frame8,left hip_frame8,right hip_frame8,left shoulder1_frame9,right shoulder1_frame9,left elbow_frame9,right elbow_frame9,right shoulder2_frame9,left shoulder2_frame9,left hip_frame9,right hip_frame9,left shoulder1_frame10,right shoulder1_frame10,left elbow_frame10,right elbow_frame10,right shoulder2_frame10,left shoulder2_frame10,left hip_frame10,right hip_frame10,left shoulder1_frame11,right shoulder1_frame11,left elbow_frame11,right elbow_frame11,right shoulder2_frame11,left shoulder2_frame11,left hip_frame11,right hip_frame11,left shoulder1_frame12,right shoulder1_frame12,left elbow_frame12,right elbow_frame12,right shoulder2_frame12,left shoulder2_frame12,left hip_frame12,right hip_frame12,left shoulder1_frame13,right shoulder1_frame13,left elbow_frame13,right elbow_frame13,right shoulder2_frame13,left shoulder2_frame13,left hip_frame13,right hip_frame13,left shoulder1_frame14,right shoulder1_frame14,left elbow_frame14,right elbow_frame14,right shoulder2_frame14,left shoulder2_frame14,left hip_frame14,right hip_frame14,left shoulder1_frame15,right shoulder1_frame15,left elbow_frame15,right elbow_frame15,right shoulder2_frame15,left shoulder2_frame15,left hip_frame15,right hip_frame15,target
125.0231976624984,72.00904517404364,3.843335066248304,40.67881377193881,85.49091652011084,80.40694034349274,93.49077558548828,144.20206832357073,160.33041257677527,152.07331492687683,117.82058559780154,110.31312853006864,75.97569802509605,81.11819526252283,90.59454998116028,150.92147182524587,139.32058676527598,94.62370589330747,28.10752446299748,3.760464807935363,77.06850780173058,89.46781465491829,92.15268005538026,152.23172067410775,132.26730995659227,130.88666917814422,62.46286543152116,42.63079645936384,77.917172466483,84.46151138954154,90.4475643102216,152.08186632371766,148.31665624185644,136.85658236181553,94.54593052922851,88.10108697180956,75.8238560896575,85.26241254142808,95.13113430712606,158.6644474759391,127.80958699478344,77.26038147589458,4.43857580713116,42.480136146651695,80.24859606796433,88.894351972204,97.08180218313584,153.65921655026207,146.75982390357876,130.7253674307052,96.49874991482687,80.39668139935937,76.85917616404802,84.47197523935,98.5753937998884,155.27306730773105,137.78712733433807,105.99357346498005,58.70803723719835,39.23219336610845,78.33207230761542,85.74334665145618,98.097663048581,151.30374385271315,131.28394030102885,134.14466941224032,9.035963757748872,161.6155946313832,84.79287801712472,84.44227757683879,112.3643504510394,159.3932150000011,147.30674447117835,143.43761989128456,104.7525759041129,97.41605115054875,79.75482803248576,79.84681702022749,110.67888516012285,161.97678869507183,144.7804077613524,109.7045859957772,56.66140861844446,46.33195985737785,79.92582181835704,82.3483669735555,108.30278529128049,160.30893846202474,137.62407705847153,111.27261984429371,23.652895576882678,0.5957763771241733,79.01558982842612,86.56570142752571,122.7618996132256,174.94875226865173,144.78759312035925,137.42163025147235,97.3490333344126,87.76823136298734,80.18451523317127,80.36798777465614,113.12890816635226,155.10593257874083,132.0749991503214,68.94715333139696,1.318043802252163,51.89039512469091,78.2798964925457,87.64015848586043,114.36914757622152,151.12812602877378,141.68788935046737,117.67308083248594,91.4564242317675,65.78396978335898,78.55949028622017,82.00815525099716,118.65520739362042,166.8775996887177,0
151.05280270260687,122.31792365679642,88.24652901999582,69.03709326238769,77.33015868845543,82.9722501127228,118.3128509916627,178.38118187377162,133.32723237237315,89.90055495016279,1.0932481894018804,28.060233940731603,81.4793551752656,84.86658258845833,116.02065316658476,168.07659841637843,147.51588486356414,131.4571675587587,100.73625391741616,86.38774084870103,77.74350807664625,78.73468463843099,116.1993035945156,176.95136373329947,132.81215414668418,90.01021363728734,34.11657633816025,0.0884693258953793,76.04259972801633,84.74901454227489,116.01323558114612,174.8078591264527,139.10505331582704,93.5240454369354,14.526574392830057,1.3572502620268,77.88627269067786,82.31803410345147,115.12592570606976,166.54649943851217,152.36126204190623,141.0253200198411,108.64838603309394,99.57669953221226,76.36063382633962,79.70672984035053,122.88495230131257,174.81141082482114,123.67383915044904,81.74406598673862,1.4952785667558257,41.41388214551017,82.53423008124987,80.35602811341946,119.39402895614067,180.00000500895632,140.36264140618815,130.0163937948579,95.96946489566425,80.46373336644139,79.58957843570647,79.07106462486496,122.72182006317595,175.86924320271604,148.4560604028164,123.78820383791172,82.46786113308487,70.87601241338689,79.19144670898643,82.44995920727027,126.86616028548626,175.75793844000148,133.66531307591046,134.54919419602348,157.98070455888583,169.88158518758104,80.02013990060574,82.87400467170133,119.71672807366711,175.32894791861133,157.4570202948426,141.90051313932986,119.80523366493216,105.1278947990051,76.0861558443535,79.54463579096779,115.28766458561569,178.6572444596452,149.60985693854997,122.0123956348434,80.60179198013485,60.88269433684954,79.36273419299201,82.22953534237561,129.37509367330705,175.7395105896208,130.16342044693158,118.0628524076619,31.55010543677128,26.05232566438252,77.03999859213495,82.96038607413449,118.80368204579815,174.82176539160287,162.7665634688004,160.08774961594307,119.28538796720248,123.88982339238316,76.19640875793584,78.84510147655342,118.7436310226154,175.80609127365008,158.52326746579496,160.86800310596865,94.28052303846016,107.1070582242322,75.92690315366548,84.57468079389949,130.60736908260407,171.2459291346694,0
119.53332383407393,64.7977041275875,8.301346176662737,66.22178490915681,83.66420291715845,85.41227372200733,124.25070326736996,172.28127652981664,164.0519640894618,155.33594602923017,122.00012861509408,118.02837361273166,77.02888587435534,80.1480625135709,118.0985879573994,173.2972944896127,152.81149445161512,151.0974174982654,104.3627018760994,107.31252397484452,79.05154394421706,79.62706934406067,121.48649838950912,179.0508546011347,135.14168578576542,85.6255395486518,10.323291345529842,36.0681184783838,83.85475836481264,82.26103617482771,118.26248517672302,164.20612145902896,158.4039987025082,152.49383601369615,118.0455173875484,115.02444275538171,79.71091674631175,76.84796099343086,116.9828355753428,177.2126594501875,149.9298239804084,136.09235249558282,81.02717616164324,80.13419722955578,82.2008143969157,81.02753133148009,122.6432319065858,179.2850891085311,32.5279392240124,23.457010874128585,46.75310932160084,78.10862949910762,78.9601286923656,97.89691695868515,118.29699129240991,126.14371751659569,162.0358834917708,159.7864699716538,128.23969766719748,130.5367039454511,76.74076117440751,77.63104901196199,118.82153616028856,175.71938885232595,150.54740968516094,124.83977976252687,84.41490217864538,60.36026682761361,79.73027350241956,81.70545492736053,119.27216472096931,178.30614541554985,136.92308108357477,115.37084262932808,12.11973952649627,10.007202997346344,83.2548423594429,78.57680481576615,121.12631519381766,176.5209252118053,160.85234831239097,149.3810592617329,120.49024699717106,115.25589054559676,76.97459953083207,77.76054256843626,122.5055899344317,179.63737660554202,147.79625046861483,128.4596980603636,61.74814760658185,55.58865227721309,83.10101966914505,78.62101663026364,117.67594951193736,175.52993306512812,138.84867533514145,137.5611710162157,55.20767457059353,50.37794194054538,82.34185780327647,76.69527211453523,117.37275741468048,179.46077523436216,161.63674089705358,152.98436653950813,126.56425226379336,123.87224248545957,75.8347434111945,77.35459027511656,121.30018448932952,174.93735951311615,133.94133468064902,96.11268030218108,14.47961001209705,15.16989795792251,79.71411327484331,84.64981287476962,123.69699349173536,178.39221945947034,0
136.09100011812714,125.44535799471856,62.025719664262006,56.00877038287141,80.61140205629707,79.82235811280968,117.38637681188548,174.56141224082032,159.7110100417035,153.3496723770771,128.80332487750692,123.79097689471476,74.92424504388595,81.04147857776525,130.06446466623643,172.13743274589615,131.4507471809389,96.57194905216193,8.888161879204382,21.265394414768256,80.49845804818173,82.34704874704568,121.77074354200838,176.64012567320034,149.16387290650482,134.938747205146,105.53509701694291,90.40896691122184,80.56029175073786,78.37614068814035,120.34716819443764,178.76551661836822,154.1090118278641,147.21721435153782,118.65054920460646,112.94469113424783,78.55291964423861,78.55156043659379,121.31650864144584,179.8309851477552,129.80454864756078,71.54935978252344,3.1040644187900965,46.16369473208,80.66740960749117,85.24024174738221,123.69602360487322,176.16135673313912,158.71384340401664,145.24812545533652,127.97150345924776,115.19389974868972,76.94004560382098,76.8346967660627,121.60617696414609,179.7106098938229,150.15113576989515,128.50949013941295,77.07277666996184,63.81533850983207,81.48703913808187,78.6695178035599,122.0250861263213,176.90946735293062,126.57403309468482,111.94611064740282,11.367909014928054,3.3715041042799427,80.19039602604664,80.64393424731384,120.82525411558184,179.77971774784507,165.16845413194875,161.80890264527292,132.57524220513312,132.6690207024374,76.3747381669757,75.28197620166536,119.43498277040408,177.54840422902865,162.0185621320356,163.67944557212928,113.45701679370134,111.11426873857611,79.45768065264436,78.86639800638552,120.95713140807644,175.96638215309196,113.98787958656224,89.98158148428664,16.02406946269326,8.88263454861855,80.73840942391345,85.28196737302181,116.06700283029248,170.91055318604344,160.7868331378722,159.56614172940752,126.38073874117346,129.7258512079439,76.6514564510096,77.55571885560593,121.5608928099489,178.49897531619766,134.74634077622673,102.359059052887,11.55002149499446,9.75846372947376,77.90194797482305,86.71281687205862,132.67085119313495,173.69344546147343,132.78678682410674,115.33189689068068,50.49210855252215,24.793468866383105,80.59528280985583,78.87902702616087,117.33707650645631,177.61911034731662,0
161.08513481968333,153.50111133135462,122.79564074772546,123.48651438227223,78.5320807370809,75.9374216449873,118.19619136063888,178.86460900284678,123.58705476685483,95.96273032914262,2.122186519230094,36.31055604297341,84.09429992919415,76.81559272695418,116.65565585372084,171.26788136266185,147.32265881194448,120.25363558394348,91.6608449634368,66.25776634570444,82.46010203818773,78.17476622084087,119.96131714784526,178.32696383214005,160.07575580376053,150.99317515115266,126.39383904400154,120.92012544315332,78.26632490666488,75.24958744462116,120.21468984529606,178.93982304598697,132.80552886318927,73.278777340749,1.5158156649295846,48.92826502506144,80.56459476991496,85.6231489824423,128.23635087450418,177.80464560593083,148.92929688964992,133.8809831291428,102.68248217046543,85.98765568787837,81.69706062487059,77.15005343023135,123.44250064326069,177.97040063670872,164.35975973421924,163.46063363187875,133.10967718692993,137.3652265493064,78.5362744732313,73.9800601835909,118.67043871546954,177.68361465383822,130.39183563315515,98.49877273777918,4.541742399449618,17.892718719602243,80.1739625909036,81.97210551255783,124.88813750185057,179.38071175691127,145.2235777554595,128.98564994721127,77.40751741099498,66.75497679652469,83.32642274194464,77.87727050135179,121.88928830524311,178.29096873521408,161.8015806824827,152.0012974122682,125.38267051851618,121.2595721845246,77.51182122981025,75.8775413765338,120.26017890516836,175.58749789945298,131.37786906249485,75.1830477417269,2.8977297400493005,49.01070199324891,82.58212336771001,83.85343330811365,126.07010173772127,179.58550814898493,150.9692694890576,131.48392823992685,103.93624535489133,89.93156400899464,78.65131534942182,79.73348369132947,128.48057111846717,173.086268965016,156.0423651743279,150.4594368486512,116.7719876356645,117.86470861983982,78.41092684158322,76.12949339463722,122.66284820988209,176.92177535381498,126.18595540642303,91.19827040189767,4.872746600119953,27.890268098330424,85.27742529722376,81.01569461364845,125.49303271512524,176.29789221464767,149.9085274505763,130.83833875957723,108.7719168344228,89.31041294549534,79.9122775532329,76.49860364757389,122.33994418668055,176.48999811524345,0
153.63212802001382,141.18382138972044,110.95354755721657,105.8468063600948,78.93976106826062,77.15222543038742,120.9836325420561,176.49323562491006,133.49405291266157,94.64830140450869,1.4009542946481843,27.227664616758315,86.13806328359122,79.68343206509162,124.90162029527217,173.46400574687436,156.65792914308614,143.28720546538253,123.99998068331712,109.98044367597568,78.82691268279368,76.61969607136903,122.85529561993636,177.2396933389224,160.04532048081893,156.2096228467232,126.54828328151386,129.4154600913018,77.05222463074927,76.74432653315426,123.74562443862584,174.56066092001163,141.4738722030142,75.80192435223258,0.6923861479219774,46.48866488750546,81.24919829080368,85.26959790043493,130.2794653609301,177.1985072982272,156.32233462840674,150.48272779372093,126.27058145023948,119.92166106952418,78.91517238724859,75.61609539548404,122.30989135433248,178.34518677684565,162.70434044546158,170.77696834625633,141.15624108585192,150.68824818584662,76.47643285352802,75.47069432843281,125.76092639475148,168.7818974104523,131.9457583108464,106.32191431876088,15.99022246026126,7.996374815127082,80.18957640334624,85.62619524681212,134.71761300057767,165.82214421665398,144.38298637430603,132.6408256815436,99.85662800515604,82.6098471055511,80.7567758025916,79.48944103228492,126.03420226344367,166.27717141916025,155.16536888489827,150.0109529673698,119.5346762115296,119.1101116527216,78.40806499232099,75.406101229452,121.9946781241364,173.59409352980643,146.9397037655602,127.3343560927123,75.72035823316429,82.39942946779051,80.71914829045402,79.522949940353,123.41321279209969,174.72343798831136,139.7233220394966,120.59827326908398,67.49241866083261,57.6791443708168,85.35826058605086,78.42801597488659,123.52002329034032,179.40127062631302,166.1927912621539,163.9252777407364,131.47338242784832,140.15310486283047,77.52938847635552,72.72703465959538,116.41695440260725,170.18670339818382,150.88621438875026,137.4919265584101,97.65845456419252,93.86358780095507,81.69331768120541,77.05490889509308,118.46157153065056,173.5255867324312,122.12085903886322,85.64829090877711,2.664988269316766,27.86441412477463,82.91753346728183,81.57273752159801,122.59813899768535,169.69327687216378,0
150.15564369474737,147.64985219394478,112.78182527348888,108.04736353707868,77.46476805661804,77.6720711281171,125.09204596933212,166.1849775257434,143.62482171605626,135.30186738218055,52.90913491487124,83.13374310545858,83.1284087277168,78.22233165822082,121.5248157507529,172.0857418742575,121.51929695790352,102.57984491780763,32.99933155977,4.6530317942385135,79.43025744312675,80.03136190141207,115.8521387393822,177.03179604096556,153.64588402100222,151.0637036845222,122.999508234072,121.06862741608774,78.56983802281273,74.69582302747321,123.28968199077084,166.53710109821424,133.17090300264994,122.27595897453588,17.372353927495652,44.28368857812858,83.28542794654622,79.94230306482427,123.39583679085116,167.88839938398792,141.4819591469915,118.11058176958194,98.22540807662776,66.47463851223068,79.76663059937154,79.36095151361863,127.95217402389665,166.20595986687368,158.7160290645511,155.42189712974562,130.06333085483422,130.01695387036983,77.0345890823123,75.49344568855813,122.64019930259433,161.69864973169058,136.80450899958336,120.84713804168256,4.559003995029533,14.44287725474072,84.56287139682453,81.01514819851485,123.37310592129336,176.58596227308217,141.39471031053375,138.4111197565321,100.50825537273197,90.7442335768211,80.44756630867596,77.78711200430762,124.2142983590938,166.73255379150334,144.79301629056022,146.02075645424836,86.48593164820913,97.40765001786964,79.505956429698,78.99264722300404,121.73786301134392,162.55776458587312,123.1542529999078,98.94341805274702,24.13983171564393,5.7019332729067935,82.64244759845957,79.48067106939062,122.50147816055136,147.63509898533755,148.89039213213752,149.34576084410227,113.13252816661236,119.4591479796876,76.68321000046099,78.3695905367263,111.16376028930203,146.41757678464776,135.14456812559516,95.87315922836709,10.269065619935464,31.520062849706974,76.56208342571998,89.80672864153432,111.19632663126468,171.78040509760126,130.8728721960208,115.64383163007516,101.2715904841834,63.84619047431301,78.20667003445399,82.21734345470713,112.4245449081947,152.64940040223237,151.33846853445348,150.65359180599796,120.27450864204704,125.15618144563857,79.38868208164888,77.47471281204957,109.89161706581966,154.18138451230956,0
129.44813571629115,119.4619483572473,164.38044154702604,14.077852308701376,84.42609002850587,77.7325661135959,112.67376485063012,161.11319323679376,132.0957902461549,116.32787507545191,67.86221193268628,53.07119481330813,81.11577054536748,80.99730774440278,116.08299913332864,143.67480504040242,155.75906258793412,157.18027469005204,129.31155925364757,125.66266729335167,76.07386150384747,77.9230259386017,107.35291771359596,129.00079930679036,143.83968580696651,112.26251916070366,33.712536497808145,4.660603485820296,78.7750237356691,83.60439095059665,104.14264684141992,134.92628894009988,121.95920212158735,106.80769103291053,10.167826848510243,27.28120305456746,82.2523823251493,80.66988896615987,107.54060448179874,146.9401408976671,153.23946044462977,147.6077782286575,108.56653304608052,110.50476997780088,78.65492168930359,77.6024646702855,101.75946406640826,117.28907393696949,117.0604538450708,70.44041709906934,12.284129373213784,46.997602773130616,81.82736014366692,83.73579696003853,109.6153700648385,150.4477982063055,155.02106064811423,140.93229284334555,115.25949688547853,105.43532161354736,76.11760203529224,80.13032451229638,106.85905405546902,130.52901315244569,138.00432734994448,123.08877880652408,21.176299719687314,3.097371900620542,80.43523098703493,80.65715066335781,108.53294900593156,137.66892408056182,142.32431271695083,126.99919871013977,101.6211049243913,84.4348053498868,81.42730230360094,78.79149132175799,105.56027992441275,137.6028761512878,157.73533684314228,147.5292447135807,112.33544509047188,111.15576896797312,78.46710514750657,78.43524914521764,102.02862133103096,134.6328503529778,133.47831615681386,78.15889286120975,2.427854560061089,43.55234265765488,80.59825394214478,83.86212130873791,103.83422281925884,133.44297675804822,161.21739460277146,153.1097688126696,126.3177917177826,122.35428758393758,77.56436587509516,76.52496817777013,99.40817144463136,121.0318946587314,144.94953690558023,119.88035208542394,40.668947563682735,17.61415457694515,77.89593057816425,80.78142595530619,101.8219534671247,130.4111377477496,140.58669893172123,116.83330907403288,81.59810484417544,63.312780020891694,83.36008874436364,79.373621514529,104.2733288508098,138.9272498313533,0
148.94129070183246,141.29713422805094,110.98625733315176,104.16672325824422,78.52481341580402,78.94825782358812,103.92485942954492,126.19704763363514,136.14595582018907,85.22775616157942,1.820266971592966,36.43222220265884,79.45813827531875,87.88079288050915,111.21945365179432,139.83304219832368,153.52313186123874,144.60521340914156,123.5348584612176,112.17723741872688,78.18912327847623,77.86018136804842,105.92298345990794,122.86515841309784,146.44802576796766,115.24321371449722,37.20559427709564,2.746804330619998,79.14075987515577,81.1197047343294,106.4948068972214,135.53391622904255,136.67861495280167,115.50162709155548,84.8926670808986,66.25288276044787,81.16704477546676,79.74337380524764,108.24580785322422,131.9554161983328,149.094177656214,134.07657242621528,118.14516984753888,100.9182511380403,78.8183886067095,78.32127377853763,106.508248709508,129.16014762012674,130.73394614830275,127.99047772476206,152.1829667838122,158.84454590397402,84.03847679310763,84.5865243419203,107.54847968991176,140.65662640844383,148.61173407437934,139.4201845837531,120.76255297900111,108.28472627111496,80.79256599384247,75.29530190073605,103.94231739306346,133.94948992651803,132.23474361462965,104.25639681185731,4.398058271200998,9.03032970545726,83.12411253872887,78.93164680352666,107.96482753114825,133.1197312253882,133.16773379487503,111.31276769623504,81.74532274154589,53.30248892426686,81.00243721646946,79.52876926152585,110.88734253359164,134.24511417417452,152.41042574355197,140.84528989369792,120.320708041593,109.60127255439158,79.92308974268903,75.57158988285224,106.88845118965676,135.4925252826723,127.37735896372668,81.85459893807693,13.034206233712595,42.92578208433293,82.22151670029001,83.23258277293783,110.00122111143084,146.87250836450562,148.6380303026839,140.01598198505332,116.32659099988796,104.80208111521716,80.9236441542042,74.71214717958954,105.62333623083032,138.52462384015936,121.25020116498337,119.5454952311749,19.11398044886262,18.599554506239357,83.89364263175752,79.52599620472283,111.54718661873903,135.71070884551918,140.39022171005664,122.85294603486189,103.24305628621588,77.68391467613789,81.0675699003947,76.74586332571751,110.9072320444547,139.74640807889125,0
145.78531983355802,127.16238558978972,101.4700279701398,81.27261900946766,81.25147957398646,78.09509206417266,108.35918216325726,142.9177741935549,118.38388495903082,104.53277358643273,48.3834037594966,42.39099193269927,80.05899684679395,80.64244526607477,110.5013958643509,139.36345303250698,148.8303274485764,135.7350516397211,115.0521869837903,99.67652957712116,80.38215358699475,75.91009405811808,109.70858848663084,141.9660556346053,127.09779932099808,127.4281072692599,34.41016860453866,18.766081348393435,82.31211915963023,80.88341433999281,112.88696920557209,137.20448487737931,151.81540698381713,144.3252029739277,125.1294754059838,118.0736714273072,79.48080767317401,76.39798130072126,112.67140160517732,130.44184627825797,126.14296619578695,81.21359934484957,19.184544840725312,41.716906903132376,78.8240371731531,82.74167658672151,113.5726177454038,142.79547282627664,138.61133992186186,127.18627759150642,104.26993424679227,87.4507505099868,80.95672959054373,76.8947136382996,114.80475655091742,142.16230062983811,140.9919340551781,109.2814830974516,153.56674944927846,43.09888298356315,78.43072072979793,79.42079080093711,116.62067162479204,133.58161593782114,111.27657452382314,101.5079491804117,53.97753018031756,36.954632636421856,79.27361388470169,79.92959208277888,115.61379245810544,135.15108412606335,145.19934424428428,129.43696152680903,112.59561382614685,97.11443682699016,81.31323814446172,75.6966233257985,112.5573784271731,146.9401408976671,127.65362645527536,125.00640905751852,145.18780122458696,16.101334270131733,83.43759090087576,81.0353177471339,112.39102233974828,140.29588313724042,151.010906322238,141.64924414014345,124.6328660118105,110.9254071778361,80.94494751422546,74.88689073931515,114.01572626780838,139.89146763648398,125.7057111455011,107.99123304247952,178.1739402739751,60.05860469273082,86.21386472300001,73.69244091764165,113.68369028168657,137.93945421320768,145.88092882155985,131.41902778243335,112.80580606766482,98.8791664632247,80.76186429352327,77.17706682839876,114.51751294537254,150.20345501893746,145.98416030067543,130.9130063875838,103.20536730237576,85.41346900511208,81.59568012702009,77.17193735633208,114.2795696452568,142.49338721966532,0
