left shoulder1_frame1,right shoulder1_frame1,left elbow_frame1,right elbow_frame1,right shoulder2_frame1,left shoulder2_frame1,left hip_frame1,right hip_frame1,left shoulder1_frame2,right shoulder1_frame2,left elbow_frame2,right elbow_frame2,right shoulder2_frame2,left shoulder2_frame2,left hip_frame2,right hip_frame2,left shoulder1_frame3,right shoulder1_frame3,left elbow_frame3,right elbow_frame3,right shoulder2_frame3,left shoulder2_frame3,left hip_frame3,right hip_frame3,left shoulder1_frame4,right shoulder1_frame4,left elbow_frame4,right elbow_frame4,right shoulder2_frame4,left shoulder2_frame4,left hip_frame4,right hip_frame4,left shoulder1_frame5,right shoulder1_frame5,left elbow_frame5,right elbow_frame5,right shoulder2_frame5,left shoulder2_frame5,left hip_frame5,right hip_frame5,target
119.05329813920544,130.55535036188525,156.70981126002155,84.47301342810385,77.93021812779773,74.63639355150492,121.32064773608286,165.94593456517129,98.83367057316325,115.04797958726158,175.60965503312053,165.43108856591408,79.80604079088252,69.75664686125936,122.0602342797902,157.1886621623528,80.77774448334355,115.46988037229326,174.7046139869588,163.0831837179655,86.4548952686206,68.58419024871331,132.0268872978078,152.48130944675836,82.99210547264002,112.28660240771713,145.5139837385901,165.58800533190595,83.30972975961313,69.22346863426982,124.82072353474254,143.50764299065554,83.48185735688662,118.76010543889346,169.96286443870417,160.80412717685067,84.18370710542962,67.64949935136457,113.7599834947156,149.69470154841989,0
116.07336856659892,122.67831175816298,117.70213645721518,71.25421364810884,76.34177567404122,78.4170125401337,112.55846442725114,130.76085709363258,163.393069400609,178.00836282811562,49.83784814702121,87.19634645397133,83.64807684052805,81.61434020383257,123.19009783267204,150.3357831039173,148.5598792782006,140.96080205294118,61.48845015395963,147.59398124653407,81.33647444801811,77.2713985710258,111.44209732816924,149.6626269800775,118.21177785232484,130.3606489894049,54.85022345057008,85.42977949685006,78.85247125066786,76.9344585090799,110.66189164946783,157.53862739504592,135.25442488820565,128.21654332591115,83.20164201599768,47.68487689798481,80.06583386615313,79.32156181267517,103.59319227363824,135.4425965998395,0
150.18329230050756,151.14644459612774,55.31994580507562,70.89948094337505,86.58033169272788,79.51198065654596,115.11979219619508,142.23000146489127,142.01568378911463,130.40739480408442,37.97994648367832,51.73711884952666,88.67828576799982,71.00543766796947,149.76954676134488,144.87765599475503,139.79900053550034,123.91677531884804,175.98277460709997,74.30666616932255,91.54374820030613,61.53184917594589,137.3781629275944,144.48634079682665,102.55802929359864,127.64060811471732,115.58031087079404,12.637288573117525,89.2652790554599,70.74263930946405,118.02281383874728,137.03381211039903,134.7319973789697,124.1485646185216,66.65065248714191,45.03396778298156,81.09101793981536,76.12335988476255,81.41483037817649,114.41312716428725,0
144.67750413131697,146.92937651953517,43.69677725293855,82.48156932274908,83.20466095961082,75.29227612693374,115.69302265247758,144.75788179746968,144.56483333076844,158.97272123393847,30.10074270998916,73.52811339640031,85.87050428323431,81.05942831490405,128.59477188138976,141.0410840964455,153.2919572785905,148.73191808301488,169.05968120399672,96.47045244109552,89.67657938689972,72.76754451156272,135.53312392709884,134.31351168852302,135.22562881066486,136.65194989428196,155.82797919665956,164.21931738450544,79.24161444844017,74.33174662395484,125.83208330552468,156.2064263181916,96.66826837983744,115.921109989621,168.15171683687024,173.0163824694284,82.2033893782328,67.48758288690026,98.23991539842488,134.65324529783945,0
95.0067838830968,114.7969291541286,159.77830106540645,174.1284738700899,85.000631881109,65.66874449206088,144.46168381392292,167.1175578946386,114.85718508298643,128.38791277218675,127.57384984576962,176.52435396676862,82.74869119099911,64.04331656394875,166.18846092222012,171.34274023596518,159.30185438966305,176.93151520357142,87.44944594385532,111.42136087384908,86.42648168167335,76.27238095207389,170.73273604119134,165.5419561965217,148.68703007978957,153.79614818274248,17.076010802429018,113.9445693570352,84.33359560676556,69.14544055319159,165.09276197556667,171.25695305998985,113.3422491250776,106.93903557064986,60.82819625746201,68.53072352789044,82.5586889886677,70.49737404655806,159.8768197139947,149.22101426910115,0
145.37863670999712,145.83168315764408,47.51944630119252,42.28227922677476,79.56210741486468,78.49713748928713,168.19679608539232,139.70788581197235,141.8585074759343,137.46705100945294,18.207655327136948,50.68219954731277,81.33972561806303,79.4021648750705,178.8907549669896,173.14619704479367,143.0404034099133,138.98068923141946,25.640287672512333,56.91407097622157,83.24832635897471,77.8362005738725,177.9014567072266,178.04295090607258,144.16463888691905,149.37776711055295,146.56065558738118,123.84008595484713,79.49336156086851,73.87969738392673,161.61620934840852,160.39471197762177,133.9866188348462,134.25318745777346,50.1835820775235,76.30791842632547,80.26239305008775,75.7631561985036,132.2893304864764,163.8378786401169,0
142.49644714441348,148.5179692374534,20.35629282114497,48.22167854032904,83.44443475042412,77.74891075627974,138.7173034766454,155.87726584171037,144.67072858366032,139.44260126460907,47.7439614494,64.46304534882438,83.81064217296353,75.14367853135094,166.1870265824944,169.42702243793835,147.75488684300123,153.53948333411176,159.7080047584687,166.0677168380726,82.28356896889959,71.59092831381213,168.04851267851134,178.4971448255001,116.5384771283201,130.45684537367532,128.8359731817396,87.71643803851113,81.45436351309252,75.73323996993894,134.81652780013778,158.8416362433876,137.16362668576429,143.1286631143682,25.91808000379321,54.26771759739472,78.96837273069382,75.83675148681047,121.84868966081656,170.6389712042654,0
143.062929373796,142.56733084761987,37.645075969050936,45.52676593159798,82.19623133998263,79.96467193435606,144.31286765228668,152.7911131671318,148.11170958562104,141.51232616804137,144.3903493182313,111.74282372713571,86.67577675618963,73.78186175425546,157.5135059592786,165.06067374684594,149.2707243858805,150.5261677968422,150.62024682246997,175.93109739583966,83.07712083723918,73.58216068330263,148.07328294135056,173.37652468398483,121.74552648359268,136.57601185108976,103.75987621014325,48.50358776813214,79.13329447839294,78.3689553291335,117.16660864515116,164.2379091594262,133.1343341698337,136.93217889554924,119.69828656290808,76.62692241151092,84.0970934765647,74.86787549266583,120.50273258297383,170.85618488025014,0
142.90272045662417,161.06502674276683,45.47987668294584,60.98465540077949,90.36120339835595,73.62450785615671,148.63688283090332,177.09660087581062,145.60837695291968,150.73511694393125,131.42964189640355,0.1065311808562029,89.42427902914862,71.64960646897171,176.00864736367598,173.1333016476407,141.2464405640311,145.51612841798948,160.6847901116722,112.70114024882352,83.45661980790342,73.97206886226198,143.51342133069335,168.61326003984468,127.23068748148984,135.01520434271512,51.609493349790384,62.94181878668997,80.3307564134904,73.02718049248242,122.55892005147116,170.26704008320152,144.8525618797444,152.92006713866164,29.46927806084314,61.80795274295448,82.97076113148374,76.11803916739912,117.51762572697643,155.56289955497135,0
145.51004954962818,158.84615782861815,64.69687687505976,74.7710097498567,86.3169800888997,75.47351519656003,173.2714217330367,169.2138112528072,146.86466730733846,154.35502158138962,178.1580395935873,87.11109886294041,88.17940192083293,73.44772206986927,169.62945558455917,176.4660924531484,121.90027124942849,138.74824423358558,115.7364080140855,114.9119085586166,81.44318249342122,72.3279057252565,157.71673140784318,154.98180072076502,127.19504755440072,139.40432488450034,52.62298413959356,63.71860254061718,83.00976834183368,71.85379497420924,128.74983083592738,174.41871592868043,131.17032693437486,148.46233051647448,34.64740839516989,44.8813301305047,82.13074348622055,77.15492335510957,128.67469875505725,162.92483261224794,0
145.63351204906533,161.48851213168595,56.08579101104706,75.29535654224942,87.40408665757727,73.4568472026004,147.66909966702588,167.17655706868916,144.55273023555918,152.21877063544142,148.69696117484276,31.42480903154198,88.16213520261114,71.52885555463506,175.5728266531158,179.25086986078932,147.2266263522141,150.84303393281743,168.30042371547975,163.8023889771895,84.81890103786246,72.86094734846264,156.43152203247857,162.21361867435286,132.69692885538606,137.81395631739787,7.936521013656613,64.14525713731119,78.97084525917336,74.65710268506841,137.96769021523653,158.6182890575282,138.66161011415315,150.2172929821959,21.307755248000674,41.82534981658467,82.36975229584681,77.09286425631085,134.38629418431867,151.44944544808786,0
140.44866080859526,149.89932035557513,42.17953610618485,64.73168351907015,84.74959510835434,74.73689978514166,148.88995500003062,162.36959287423926,141.8618542686276,143.94563570137177,124.76550828549216,99.62283062986651,92.26237289345066,69.57766175405918,172.2157340345412,174.1686763635446,139.21538819167944,151.5442074926326,153.85416380955257,176.4110001473031,82.34311455808376,74.73503514349825,152.61932024912764,160.24078683448636,115.44719048387049,126.98276527499672,59.810101920158246,53.333801926516784,79.73046474771633,72.44985875288708,142.45550699052842,168.9697139522493,135.39941614390668,137.27274578794442,49.49110334852176,52.783182811481616,78.82704245638791,74.56220403674024,139.17936577399678,173.26110814738996,0
148.60344222472693,133.40455011377773,68.44519589910355,70.20263772349368,84.54662920697825,78.5387811526567,143.99904778068125,179.30478737409743,146.77524647072465,132.5656799402951,66.14006852592678,80.04927748760501,89.20763908905415,69.63308190898465,160.27514268601152,161.71847094066194,137.25511023950745,141.8515133622242,169.15382853151615,150.81762562910498,86.3876793769985,70.20193421400917,169.31890054337703,172.72551203343426,127.56301716574598,140.97556892192674,65.2517614432316,57.42508182425984,81.0723305422462,69.86618260497885,145.36022251999478,163.20895482134213,125.76449175349822,136.40994263161005,65.23785517808145,66.85820144545109,79.64995047778021,72.07076276338387,142.99987306737845,176.8114404779626,0
128.82553665268782,136.14531378240707,54.98237053553691,42.42246202930011,84.98326271004966,77.68461818562241,133.25257840474495,170.54150440480933,136.7538426563202,145.51360124799658,66.19960728492177,65.98619119411556,88.47996439525934,72.19854194237647,163.72151953741655,152.1368630069146,143.58310292060582,136.4626853523809,146.27344613278214,179.6384694358092,83.69336099472524,72.63169204897116,174.03358888214007,173.75210312606552,143.77061893407935,149.8877090339861,153.88323309466017,135.4295645989031,81.77428957381592,73.2004009200231,162.59522134328145,160.86073578469174,120.08520311901096,139.24746276002182,83.55035049388351,77.93863292085518,79.97620812386421,74.56542788602849,133.87785490250292,172.020759454494,0
143.0394062022945,141.15329044413048,61.32546817998479,39.057719598855066,81.94046807632233,75.82056393847755,135.73986009289678,176.0177315152721,149.54557119808183,159.28256593544694,58.37918411922975,77.20472909453731,86.3784313008623,75.03572056132973,146.07692792998253,179.32131643188885,150.74465188801258,150.63810093696037,153.31900482770374,179.33589205557766,84.61963709901651,67.46507741358506,160.78586325101006,171.11431138936328,122.23184961287592,142.58223432038884,84.42203972632804,71.15861149029617,76.06470905035965,78.11586949962783,153.8344382232296,157.06253588913935,134.48475819139358,144.97306007708175,67.07876191412913,57.81430698430218,80.03373197705406,74.62452951291661,124.9695123756221,176.50984664497153,0
138.17222706012174,138.71066453277217,70.7406927055506,36.66760076674124,84.74814027806113,76.66495973499872,148.90866971835646,174.59582273385885,153.04051069448565,117.98823942116869,80.93107540002117,47.19463665521256,83.99494799752715,75.73647747960553,155.23689462588663,179.21941000947226,149.87421258018617,137.15396879827787,83.71353737353346,125.43014033324776,84.76913627956975,72.79586930605076,176.45105237659604,175.50813110129744,150.62353897364991,150.05179749860648,178.6368495147835,132.24031704899238,79.94349151773986,77.37519012565332,165.02309404603253,163.68478678006025,111.8490604894861,131.00107484674194,77.83065446026644,60.60163205250351,78.28626222885215,72.76573451143267,139.12481988328506,156.46520852546504,0
139.62269969264398,148.28672635291346,63.4185796511352,47.08010804320978,81.56512186067346,78.175053088786,132.6030137542984,164.10670122547026,143.8112448992626,140.4185669951122,53.51024961844031,56.39375058034459,86.70888268309669,74.2737446575231,143.8644247521403,172.89916276289267,151.9584994469289,118.82944551934744,64.72240812217727,65.78949540639753,87.7152359252172,70.7800072744132,157.66208989448307,158.0292262227496,142.14193300573314,142.89976981490273,165.9229714691817,145.21284069808422,85.15722762820988,71.32625165328497,164.6407400562952,175.00362600844363,120.11395821541672,135.0677558181892,78.19462841094726,47.27350826465328,81.3038124834071,70.7881830108497,138.84120310818946,165.78203734584767,0
130.75439573467776,145.29585481725655,50.42268650979814,53.47868048409651,81.68778522797771,73.81702356810268,130.59859911970975,177.63809827320924,137.77264733329764,134.3296855764776,38.14745004288371,38.7132560835384,83.38029244392852,76.5586615009458,138.87850960143606,173.704114216957,143.93365554956756,159.6073550908594,60.57373755993319,88.28592555112844,86.33258707115318,74.39937232692715,148.236811330459,174.3963538893378,148.99900580031905,140.37287302956483,36.55337951325112,56.703646508271824,83.81282100330876,73.31878858890694,172.8513924198376,166.3664010104773,155.84554644320482,154.11645673405943,158.3872100975283,167.85422111738117,82.25277847612116,74.7305818601594,156.18293046744677,178.7712403168927,0
133.21818157208477,127.58498305411676,47.49134007275792,66.58882561477495,80.63579949201234,73.45335014574536,125.6957117485562,167.93518617980249,138.19691136378216,153.14487598500344,43.27416954332777,39.72187011827418,78.6184757998924,74.2563891468421,114.09391144323752,168.6574377033963,148.25764340742754,146.27488047250785,46.13860061706938,49.02308854130873,84.72488348393723,76.16922460503919,145.6663379382164,166.52554441813857,162.1623785951994,161.90447065213974,71.06928627633074,92.63364148616505,84.24506269474384,80.25414218157037,152.2450122222326,175.31224127590147,143.49925551835474,139.40890111124423,57.41273284224045,71.7602350429584,82.41293275177962,77.03846862976086,167.72548571190475,160.83898846237443,0
134.67727390333957,134.41816384698595,155.89943663575622,136.68101917938952,80.99510842349004,75.95397119334623,162.90562612030186,165.62542110817927,120.54409620858743,136.24118231759738,64.58762116909624,52.095020762035325,80.63137352943018,72.77403319127423,147.65404593009518,160.31903348161802,134.5109041555364,145.94884822266647,59.97921057381859,38.78200876772375,80.9131871345849,75.39371809648677,132.00399250370992,175.09155786381837,137.77841201295712,109.40515050256384,41.945445032761,18.19834065665634,83.47633173384808,84.06402170060349,152.3605380418542,175.8661969383462,154.55070650111048,125.110159631011,100.56494594284308,68.25326075323702,84.96656972771814,72.12862812603221,168.89757349423562,166.53680056989077,0
149.4687725510542,147.99681214340308,152.99686578568927,157.51828709169763,84.34145715450023,70.36288762180052,169.44808674133864,169.72658087455676,133.04013220080083,131.05644036015406,62.009436493280695,72.15760861868058,81.3065445590751,76.44205651143534,157.47655463586884,176.7922203256382,125.23604001741434,135.95119980619532,60.164691190919456,48.18555708490342,79.02100616843794,73.83551972037507,146.3794370083224,163.00369397640492,137.11153966315376,136.61419260855013,58.80928113126545,52.47095437395283,79.54212228135323,76.70647362477405,146.51292622546114,167.00195011274698,145.55451408112495,135.41494799407928,37.443899577237374,49.17625894854085,82.49372022928253,79.33457332304404,167.45970939092123,179.23102133106127,0
142.65240768392155,134.42625079096325,34.59211801383864,51.78445547556943,85.0205828636746,75.7746104257417,168.72501559504445,169.0129217289388,147.8039822427553,133.1041037525672,148.1255885300145,30.07489044398066,83.1075903111266,75.37353488748938,176.09228986025195,167.13355419767478,140.57400844024335,145.65557356008446,167.8475138716162,166.36069097233116,80.58647869601569,72.85032640430327,166.8258541755657,176.09871023807176,113.61163861613208,126.05217932133915,74.8510732273076,60.006401556904414,81.57380303110854,73.58026189071336,148.2904283154436,169.49043391419272,133.1586769640356,143.5599485793195,53.12933338352328,53.59763505868145,80.89119392545746,75.34873447061307,140.039149986718,178.15590857456624,0
139.98273262417368,146.44687829618712,34.38362990451858,53.51593575092434,83.68103933346254,77.6066310856792,134.3457228606488,174.3259482993733,146.6430140083932,114.85684357352794,44.55904765451765,20.839426252085826,85.15748717539833,81.46027162672459,157.50029637342382,174.98909136588983,142.6323269277617,158.1424024572967,75.30179741063674,111.94216962825172,86.27774748230715,76.70002592619755,172.03159213451764,177.69547186223735,139.26406011970494,149.21732596694935,175.5107402335604,174.9260760406073,81.79024489571707,76.49081723192006,171.6271493130045,179.92867051326473,124.57800593239696,134.25652059008843,74.77859809002459,55.86578037259719,82.51558366481575,75.8813457919015,139.0998487116795,176.3679972762887,0
124.1801747340004,133.70852085259995,67.72516418698997,54.70097015682697,76.33228171109491,77.94205484562936,122.58102254362532,161.6473276902671,136.62136430717862,145.88009553848113,49.43641060874288,56.59094497187203,80.18178315750326,76.941090622764,149.33858914547375,161.29349657050375,143.05396816560494,136.63742891210651,50.88163082579339,42.11735747907564,82.48474536071313,80.09850266095329,151.7631423762882,168.1320732128173,133.1177504705289,119.44588375231945,74.92389670423827,35.88242954051325,87.13234758144831,73.44927935300002,163.99950823663607,159.62004558233727,147.64699717487173,143.30948554245512,152.36754581594263,18.821733729750697,87.646770108977,74.15048706376105,167.44316667275146,165.02450106500154,0
144.49420917475052,147.71005348128926,179.49758995398852,151.4228760122165,80.25245512484538,75.62125901849657,161.78898581365317,173.6650045537695,131.07354315383577,124.422933317481,71.958078302457,60.23247398824267,78.08914296940559,74.93494112012618,142.37450094697206,168.42440530929383,131.93021280029546,139.57136399084217,54.192780176915925,58.43154434940706,77.13621546697291,74.45713523673794,145.44814071499118,170.00803930987465,122.45127627015177,143.89093954649832,34.5408096327935,39.34938233679295,82.37081097516815,77.5623304787225,128.1830480782214,173.0555604345076,129.74553581313185,148.23559555678673,54.65545036110342,50.23653653415861,85.25731039011808,74.97169436805002,134.88462478616282,177.51990867981135,0
135.5596660422135,136.2735437538849,63.10966385535386,68.77303814907499,89.92407129147513,73.67975042616376,158.8168972982138,174.3509331313572,140.9277029562233,143.20998334662636,57.62371738570214,65.19177189175137,86.42771111572395,71.62718978811573,158.0546208660837,176.9819493204028,133.8034058405498,127.3428938291748,39.29480912532455,58.644844326997394,82.40825407219816,73.98931508991626,117.48439002647515,179.3810259456131,139.12270252464236,128.90274511106566,34.022230935154866,54.05471814812788,72.6639578626103,78.93714510580851,116.36918405955215,130.48208975284768,145.62028880283216,137.7802425036547,69.49188140827299,54.85852896060082,81.84240705040845,77.03250587461544,142.709794933328,157.29134722633478,0
145.79850209865614,156.9504798056161,40.04394085839696,50.54836882071554,85.24895023857398,79.13895670521488,133.8188967095874,169.2191661211165,145.18688597923818,148.68368328709624,56.569091781622575,65.62964165906256,89.67023414116078,78.42986012596249,129.18447675395032,174.4027332860226,141.71014210678328,114.9893492434262,81.94916973732492,41.73235679103495,83.74699847027735,77.97031816841486,153.4557452148874,172.51997798093024,135.15538714524047,135.1606190701447,109.24083664170084,50.89126822271228,84.29068152821036,74.64011600460259,143.11288537738548,178.9218869692265,125.4608352033778,114.14136759759076,62.47065184717497,70.84436131677306,83.00610736043855,73.0386620404772,116.877787265908,173.3830953259664,0
130.04443855158996,124.7814636073933,24.3515061082118,57.06966610060905,75.52760346459736,77.04891198900181,99.14940289773624,157.92072183759478,130.67793859710864,133.82699731394302,39.83869025874349,39.2472846690796,83.74830986659799,76.16213486868071,128.99302655151487,166.1263745026647,115.34322134432456,133.7136161737208,105.59036690770668,69.07826564270452,84.26357933758375,72.94836693964963,131.900665401946,175.1376343199593,113.88339135263938,133.51186604601696,80.3771060771981,92.810126744129,84.30219039696183,74.43690421641637,125.0384153239692,179.07275218761373,144.82268663231477,143.08052394109797,112.57148959799837,108.76776407940744,87.46019666160893,69.2431737300253,104.53609305836936,174.70539262852418,0
140.35025144303373,142.4956002009564,105.78251378943746,113.68721465929828,84.28040892369866,72.07168483892181,74.04693456575448,151.96743333436328,143.76510014123,146.82811213490055,113.47995939912342,114.6150548769095,76.92952028230998,74.88666534307254,54.33661713064723,42.69003127494077,144.2622696109152,146.50362350781157,114.20213579063638,113.72331903925097,79.32739479422636,74.7627657115285,67.09662285880871,57.88075106454807,143.54238133277423,143.88420497997666,117.48423976231342,108.49841556948796,79.68798097107884,74.72319159547745,89.18588493654767,122.9461644566542,134.06680525570215,129.36065465340164,103.70591088551096,75.50373878363733,82.16335080931819,74.39901032690113,98.45533956484708,127.61532275440996,0
144.47369128648378,156.26147764290192,55.07446197611619,64.55577199699647,84.98466972901868,76.07054886210001,118.5870830868387,150.4054100523164,163.81028467587004,153.67835474031645,25.99068832976503,40.376888674772985,87.16485928189758,76.45732198423032,124.95639841241568,167.89135002570936,137.216765557507,140.8316978172496,149.6531056963745,136.44679833237146,83.44345120318364,75.16086328730269,135.5895549500215,162.62849802491775,119.30544140260562,122.1065156416062,47.81930185103983,63.077145324715424,79.2753624131292,72.6161738591769,133.30067659688018,172.3222576648367,133.29470701154557,146.64320525368996,53.703291254952376,53.66941351666911,80.48203144322785,75.07545177173168,128.31709737087206,169.86225575222988,0
