coords2d_1,coords2d_2,coords2d_3,coords2d_4,coords2d_5,coords2d_6,coords2d_7,coords2d_8,coords3d_1,coords3d_2,coords3d_3,coords3d_4,coords3d_5,coords3d_6,coords3d_7,coords3d_8
176.13816141071777,150.31887155553233,85.29199409072339,68.61324587344254,77.76848607844099,77.41794027966843,105.0476742272033,117.0736907516823,92.45334498264421,91.26533602935805,96.45115715669023,96.95039617369397,89.5940638715368,88.90732250143786,85.10489471878924,85.72704298990736
176.0449703096821,168.17193419681348,87.14805701653934,106.31479043145656,77.05044195137589,80.24001735036678,105.15242883850378,112.1263934905453,91.97545713698594,91.40534124696497,97.89592658125552,98.25804272048208,89.08446345756215,89.2972101898297,89.75681361907986,90.58660647115555
154.93524615138222,173.7777982977231,82.76569153184327,93.16596593950833,78.02646915358154,81.04831559712443,103.29882478078905,121.64342881587933,90.82707011107502,92.19729485103878,96.88091265926744,98.59337085778385,89.30777649247571,89.31074762476467,90.94010291164955,91.24936021688939
178.20986706900936,166.01470090973498,80.17842953462078,86.84553427782114,76.10715867605128,76.54351897155588,106.29766031701816,117.07042592125903,91.8877301872863,91.86786116699072,98.18895535702741,98.36451853945341,89.25790928134545,89.28680781172378,82.86983825630763,83.09686008394051
174.417172305928,159.3391062413963,79.33012686989437,58.0681509648057,79.55966220714181,77.4815634917871,112.06690937306367,118.77985834597314,91.80203863395931,91.85914584560979,96.86298341269615,97.1941929459284,89.34407894791433,89.2218185617711,86.14334301981964,86.5916493161826
177.24118232016147,160.59036957658597,101.5076076709532,77.84664393311346,74.92542666661235,77.78045940005603,101.63805062372211,114.79419707846058,91.96026679627182,92.13821371471816,96.48472070627167,97.39722714919621,88.88883317935465,89.17337886017738,88.6825956173661,88.9340558618493
168.288020091947,153.4449944971338,58.29576701889638,32.404876290641695,83.01230234201576,79.88094064532088,110.68712919845105,119.77313177583308,91.53205491644705,90.75372070957825,98.29273325127657,98.75636649213705,89.646861233821,89.31626641761405,86.24192997029961,86.86997269467145
157.98406501195748,160.01716644106014,47.23424492220946,57.52864115245557,78.33386181717796,76.10307422292762,113.92498037449559,118.76103434462058,91.3776379996914,91.7518640643164,98.184720639742,98.50101987001612,89.22830724148261,89.54647111340014,82.17954518784029,82.36751199379904
168.5708445650989,171.7937649476178,62.73181779046875,107.84598223959001,78.20955237428373,80.43883732691668,106.1288521916813,118.07935414469664,92.50140219364442,90.59375084902737,97.5609741043581,98.56505289348499,89.19123297466778,89.18474429495627,88.7531173205465,90.3157075082945
179.15050706112518,152.36745019329425,76.86980393839657,97.33453967299383,79.45268778436107,78.43423144703131,105.70851551996954,124.38732071114855,92.77594164733308,90.49661872884063,96.36528118825566,97.16528758536091,89.29476498210684,88.94582427778923,88.32050679889622,90.45627280141336
173.84437898175239,169.63997407588099,85.10279102052488,76.21406479694032,75.9882792335472,78.58032919337788,103.64051865439727,115.94647731219841,90.1925728579375,93.56756740232673,97.02812372644871,98.03852727074704,88.20375837541319,90.00855390131902,86.95178470054985,85.96907757333594
149.1717412844287,168.63823121145023,63.11828355408641,69.70929315974365,80.1175862094943,78.5959703265772,105.4608255399082,123.41722894333164,89.60611915542187,93.21590145253029,97.34755118336271,98.57380919600094,88.75925083042117,89.69060859545493,88.6712096920197,88.01647458837144
170.9090642048044,161.63228761371474,63.67102344285887,98.18162656404797,77.15686995902303,76.35071639166476,105.17962665177878,118.71068219005926,91.06728786418437,92.66194579008558,96.69037087199159,97.77945819552846,89.10522723263898,89.02576481183506,90.45678506560111,90.29916479012472
157.85597164426306,157.78924069607203,59.954451138077296,37.675781084464724,77.95759352599113,79.4732261631953,109.34370612079042,117.57777237280759,88.79141419122276,94.2921343600492,98.65922071157195,98.64119584235229,87.21672090826549,91.39213849129933,83.64067291546776,82.33095682136113
173.8994712875977,176.26587228781867,94.66156563187685,58.14097444173638,80.5502582028471,78.99057084549635,106.63744173765879,117.14659619088302,88.57892700614366,94.1527165387109,98.10278569045852,99.21862686497434,88.59439055442456,89.65790564970891,89.21345158003784,87.81612464944746
173.875579285881,173.74517731424712,79.13161425185712,49.379016529147265,74.81850005515581,81.20371606112056,107.36814903544509,115.71400499360786,88.97416273265561,94.34864734524189,98.45831752732519,98.78179528641701,87.32717189733376,91.04304752281999,85.30307265755715,83.96660954266076
