left shoulder1_frame1,right shoulder1_frame1,left elbow_frame1,right elbow_frame1,right shoulder2_frame1,left shoulder2_frame1,left hip_frame1,right hip_frame1,left shoulder1_frame2,right shoulder1_frame2,left elbow_frame2,right elbow_frame2,right shoulder2_frame2,left shoulder2_frame2,left hip_frame2,right hip_frame2,left shoulder1_frame3,right shoulder1_frame3,left elbow_frame3,right elbow_frame3,right shoulder2_frame3,left shoulder2_frame3,left hip_frame3,right hip_frame3,left shoulder1_frame4,right shoulder1_frame4,left elbow_frame4,right elbow_frame4,right shoulder2_frame4,left shoulder2_frame4,left hip_frame4,right hip_frame4,left shoulder1_frame5,right shoulder1_frame5,left elbow_frame5,right elbow_frame5,right shoulder2_frame5,left shoulder2_frame5,left hip_frame5,right hip_frame5,left shoulder1_frame6,right shoulder1_frame6,left elbow_frame6,right elbow_frame6,right shoulder2_frame6,left shoulder2_frame6,left hip_frame6,right hip_frame6,left shoulder1_frame7,right shoulder1_frame7,left elbow_frame7,right elbow_frame7,right shoulder2_frame7,left shoulder2_frame7,left hip_frame7,right hip_frame7,left shoulder1_frame8,right shoulder1_frame8,left elbow_frame8,right elbow_frame8,right shoulder2_frame8,left shoulder2_frame8,left hip_frame8,right hip_frame8,left shoulder1_frame9,right shoulder1_frame9,left elbow_frame9,right elbow_frame9,right shoulder2_frame9,left shoulder2_frame9,left hip_frame9,right hip_frame9,left shoulder1_frame10,right shoulder1_frame10,left elbow_frame10,right elbow_frame10,right shoulder2_frame10,left shoulder2_frame10,left hip_frame10,right hip_frame10,target
137.8564127732787,121.08447345496216,128.48405451494386,5.42682819417749,75.43715126941888,87.13242271352918,104.73286397816824,160.68029584719835,122.71576851557133,19.439187953361728,86.57848071146282,148.97354285509326,86.26447642474982,97.06327871010676,98.97433831911968,151.03067288969604,128.1314801499878,11.924281710565309,91.50504834846882,149.77342630879343,95.48575772883312,95.609370492432,106.214332009144,138.97007511744926,110.1721534255996,87.50946281609222,40.77245566545969,42.65962668785046,85.08787388737757,78.17853648526271,94.39099451809597,112.56707729579452,116.97422953698856,124.34251467019328,12.059457130655383,56.18265675385617,85.49416085996661,77.6492924472351,106.572889619813,165.12853850643918,13.799120826409617,112.6013170341038,145.83635500703636,64.81417854386557,86.96200949373737,81.8162269353198,119.02036296702764,160.78354098669226,28.40275768232399,123.87952346711478,167.13016642384645,73.38250059348482,92.17203681148808,84.76120642994337,135.92200757768268,169.2065985730437,1.543449649816104,119.2403496998154,135.13746472885833,62.08301129102007,79.92205838412436,87.4608386993909,123.51868457326302,177.45947516603508,131.06415847391617,126.82717356570384,25.664924164848568,24.11741674233524,77.57704953638388,85.63651566264801,111.97384121543308,178.06335951131257,113.9600329053161,14.70788517944263,61.767675117418925,147.87253002126553,82.33840855774561,88.32657883706837,98.26979747604368,172.702521616688,0
135.0743127997924,21.882278317583587,88.08015244200347,156.58451826988684,92.07933065388347,101.4758541215018,107.90022077178908,154.3984615845109,136.05439030417588,6.225103138328144,57.7889533221031,131.46051435145202,87.07743969071058,88.72275712968579,98.24299581374056,136.4837086746462,124.3282259144496,112.49128268657488,14.910623977028823,15.39006739827058,87.13689648743554,79.33466894569243,94.78187258391743,132.00651967370283,37.28356430156591,105.32036269962688,97.92364348890744,57.53588115297578,81.43278011531528,83.75748281065331,124.8881784829856,172.58190047594556,22.57362152763581,114.49602517024368,158.53624482521798,73.17005438954074,88.05479877980439,85.09743615221558,126.66819408258262,165.22984387220882,8.59400014580392,108.96691190503748,152.33321728517416,67.05041662907358,77.96810518712378,93.60275653693064,142.78020052329248,176.5851016692467,114.50438532178778,110.61716074059343,10.253018944254164,42.67443112287646,73.37114881908425,86.39308888682115,126.0428083017979,179.06581271541702,120.25356728205178,112.30839754135864,53.44350842496553,10.326625331618455,79.05614066152847,80.46718261197223,105.41601266876374,164.44638019327334,91.60933850690574,11.694519269527955,94.02475294461073,148.94716466451865,86.67890498282951,88.68688497616488,107.60774524133996,154.8897844122666,123.55488457586408,25.72070290470548,65.40419077493877,155.92973535491438,85.70864929047252,104.66438450154968,112.1419526614746,135.4677180356068,0
115.23366511003756,22.448268773345863,60.89379339425081,124.67857363773624,97.12035860100058,80.58955228114219,105.22723307029376,127.94340406100233,118.29185499015408,127.74282872583574,5.536579942629485,3.2776351069691647,88.92885808789092,75.89217847192513,111.44027366766085,164.67512322857706,33.885323208336544,117.33202216647052,97.7095716999409,78.77052264100605,85.021723505266,79.67218957371777,117.3927288878136,169.39956507747488,28.66614343709802,114.41070927732105,156.93069957777976,85.69568559142783,91.13445594448228,80.44043559118248,129.79866102449623,168.66417226991794,16.46109057900006,103.1703284319336,159.30838405050957,70.66529424730284,79.56423843388572,92.53375679974278,139.77917932652898,169.7565244238781,30.463897037969566,118.23800577873769,107.81982261506886,58.00839363975727,77.27406917499128,88.52041960571333,126.28511609279327,179.12173830434108,139.9002102786216,132.152480816266,150.6777023737681,13.854522198314884,72.02457019402706,94.01891996305952,118.48840051371036,174.86714516844845,104.11484797149798,14.69907082031873,116.12253226824468,155.94562237492386,88.10703606657664,87.43504107489576,106.06909486663284,178.38226104366046,128.36654794046297,10.331310841389085,80.1917962148265,149.29446612343548,94.94161021803654,98.29512381748609,111.950215591094,145.4001927870177,141.17406787958566,55.39485590479774,64.95555662949565,81.35848814771306,88.36050438667581,76.48731334487586,105.97217448231038,149.19497758798508,0
142.19732583990194,123.0425111050864,21.167090917138847,40.33223631307403,85.81071280724002,76.55810142543386,113.90946901489048,157.9113508180535,19.40030027132226,115.26578065951496,157.45762135148956,70.76564338658866,88.03789406160861,84.73023152205737,121.18601104716356,120.09229285536944,18.755665309909165,127.61432554679112,161.00929239913953,77.73702622712392,89.17882935113505,90.24814327702472,134.29102670577535,128.15773539715732,114.85904289444068,138.12022199978125,18.13270424627981,61.34826052124512,73.34420372280856,92.9316426396527,130.08092542213618,136.77675111079645,134.62749548466851,130.62643897076674,112.95859056920882,6.688061898008072,75.38809002061068,88.87675740490207,108.65443758069856,160.78702438316895,106.60832464122704,14.5793615098305,122.71713455340532,153.00105952183966,88.69051180661415,91.0429109190366,104.8658477613084,148.5037078024664,127.5185526342492,12.756169723168888,82.67946722376104,149.57349301140883,93.66708325853382,93.5407452494561,101.77024210491854,149.32039352152484,110.5361068857129,74.05198890574029,33.57432420485836,55.551663387762886,90.20953221764664,77.18431365910814,92.61198295630692,123.52703106442875,127.24035902935458,116.84363632005793,0.2055842250459542,20.34074560304673,84.56216105715086,78.45287103327627,121.24626697602145,167.51790260264974,11.68909268423238,102.85046384291272,142.37428238091863,58.19409282291157,87.2379901173409,75.80561948457355,115.72516552271166,155.68255080885163,0
20.30433386458139,108.89949110774027,165.0020570633889,67.32615819605617,84.18309921859348,91.74234961080256,139.6783793947579,168.1181532872888,5.0782904710209085,109.29757502313616,153.2228494245683,59.570895035046064,77.40194397663225,92.44152192519093,130.0289613429307,178.6620665731992,136.08505785354924,124.92282120245588,6.906176305189613,29.41665828347736,74.3192542079629,88.25596834142877,116.03929958301887,178.35801387210694,119.2239299250507,30.62506901181436,70.11310760385315,100.84203305709214,82.67308782707624,81.53652385861861,98.8105367224444,176.47473947263765,121.55832465882098,26.33513647715607,59.53695582506027,160.3971435249663,84.34556892838059,96.44365760898155,100.02756714951396,172.7891147549854,137.4271490443217,3.282469813684476,51.53912191077174,148.0424104863021,93.7812430403214,81.24674625289164,104.2450586978351,167.61773264755865,122.3702975473521,94.55859369994974,17.064201405354066,23.332143063269704,80.59203847000008,83.17831691998208,107.92646918876945,157.54256158400784,100.86180645473932,119.9242975225438,19.628814495288797,69.62558919146515,78.92138102920413,76.44132568119416,108.03468670597913,137.39316202301174,90.87992211487256,116.1351681182092,25.048663516795,77.55277504407366,80.22189002830957,79.62893398570408,113.84095538732608,139.292104876437,71.2172076831857,126.53217769545098,49.95296757038719,76.07444206992692,77.8139000062324,83.83762825037424,112.92496554792486,119.30623370454934,0
20.40185530555084,134.791788854964,157.8606981351687,78.31295460812856,80.8333558835658,90.1562908930664,124.4482596589234,115.41650927411878,20.12254667227421,138.91331624544645,162.05787670089822,82.92377626018322,79.91889600653863,94.25198650810786,131.27432339467748,128.89101084607157,56.01331928885863,138.3932110005283,80.63892771865221,69.39509079754473,74.59127332184782,90.10377356853816,105.50190912776584,104.50316471638072,129.12046422104896,104.3726534617201,24.27706558399512,1.4377662395102029,71.23405092967896,87.9529128479553,92.7232125869406,114.94487105155106,114.37057508575803,14.696917603182882,76.4921559489974,147.28857616798612,82.0255927239482,91.82532957902906,98.57071512030691,172.05900851384607,133.26267342433823,27.755798749045795,79.65357730822949,155.91186758004565,84.0680037008896,106.67639430649535,108.92262495845912,176.18371877248174,119.22196283056974,24.01843534843071,74.33723809604754,116.66075117484166,93.37412278465364,81.71740092821888,99.16490059696302,179.60683199957373,117.39596639748018,117.79990378499474,44.48428440386269,16.47175250429445,88.09623753749885,71.01473355542986,95.36637285233049,174.40780128638673,115.18123657796852,115.33236134354424,13.474802954049904,50.03448587813129,84.11855393093687,80.15489953293009,107.7579274408102,124.36681648326018,23.865213714779813,119.10330878430828,154.59308099472125,66.4288284334674,88.00021873814681,82.91547075015248,114.61061525394898,104.93737350229677,0
23.54610215411494,118.80798506497526,162.27914750924995,59.48306563250887,82.33117538741458,93.4795467544928,129.54568447801728,113.41728558329936,57.528408926023786,111.30263169550676,80.41000026824089,43.88647551185191,71.85267482318535,94.9928434670008,122.37311158529012,134.38973659966035,137.43754459223848,129.76471498432124,151.333386873711,15.061236478416776,73.66285253815715,87.42485043265411,109.1488066728241,143.1034733767092,119.35740548181109,6.571039840071419,71.55517227350711,143.29531973011652,81.00015593328668,88.23667305702348,95.53191614724406,135.1570673717763,157.7964397154572,19.67869024415552,122.91843388862397,157.28117024447147,95.90896307999628,97.22481951416674,93.17147790216852,133.7052150410417,132.37178453013678,12.28422584963581,87.3931720152836,132.50702227570304,95.6701864968018,83.95235493786295,100.13550462896768,164.66132624645363,120.1792411635037,118.05266176542024,12.966148521275295,1.1168004959290825,89.0894153447104,74.94732425309141,99.63499519677832,128.25984672524902,3.573962437223345,122.60393099810156,129.54281579856587,55.00340068799138,80.38347181350457,81.52526087667725,102.43342615257008,101.62649394364644,24.380047761205983,117.8819070361699,161.52646066271456,67.33462763062698,84.83079239720746,90.59969311360528,125.07006642058305,101.46002174300573,2.2646853962143045,111.73700440596288,141.59778549493657,52.72185112782949,76.38744231883193,93.63445544486868,125.0490704190744,113.97947162369395,0
125.89091855503516,103.92485942954492,2.4995935310176147,24.783163818472847,67.47138850837815,93.82227881685483,106.9753380260885,99.68250599264492,126.52838011027244,21.070790372483543,65.61619984677597,109.72069841202926,78.30865158895145,86.7040537393535,102.70929066295771,124.9899209808621,136.71583948377824,16.159255981840733,69.62219458744765,154.95355105835785,88.66946799378134,100.27007301599528,104.11331117893472,135.0406263068059,144.163832924597,9.270718213295858,97.48817111799492,138.02998154046705,99.99133299596706,85.29105152461794,105.49902678793607,148.05387154372937,137.51837305087642,109.92826786090596,21.34323295809701,1.35132592669546,86.52330644334745,77.8038596281525,99.4261348421485,119.55630059044184,5.795149987151835,125.01334852971524,139.74343011641312,59.38704683315683,78.87069419537346,89.02947360455437,113.82192648029844,106.78260374808907,24.07493125815047,129.5921434247517,165.14682975303649,69.1155106642486,84.49068312748668,91.1072308104506,126.32329685025364,92.51500110028192,20.79286656006114,136.5456175092832,117.24960910394516,59.24914531381427,76.31254929458274,93.42393535427054,115.79286635776482,94.88263836474265,128.87142186353196,125.64846049987804,122.80464293705154,7.78169770064535,77.46305367913637,86.42336028522266,93.50503702047529,122.85547320485476,135.64288506706094,23.080110790443527,78.35832072459579,155.40784060043373,84.3928065166804,99.9244927647493,92.83711282153972,134.42118279059912,0
119.16781309082988,12.00636436268958,73.91865678295248,146.3172139849836,91.44634970274171,93.33183025331292,96.6509401899131,157.5780102658002,131.67414900831167,65.25319578295729,48.01285575173965,70.27701848355511,88.34552578182598,76.22701483560667,90.04332639438356,148.55740674972105,131.9240519696641,120.2761342270695,5.119827412684695,42.53262615042324,83.19817227989931,81.43093596423938,106.98208625298848,101.27729369214038,21.515282008195047,120.090025232565,155.64729337235602,63.90250538401977,84.61346260800683,89.43524831295566,120.50412594156452,100.48551767298498,21.878081166338617,137.40571591070622,159.07182727879535,73.45822007062358,85.57098682775091,91.69450413566663,132.5039350301982,105.4138611591752,89.03798402026021,131.23565086359685,45.71815807742549,50.67103901820897,73.88797557320078,91.17310798499535,117.8539169209512,110.91024415787868,131.2186300321852,123.49598102446188,77.90832054131866,2.453995401562021,79.03422941467107,85.78602167339042,106.32137473381644,122.74295266846798,127.7543171040197,25.6637100987236,65.39395232137292,157.8808335328419,84.636289100213,101.7629816138308,99.1695041444636,138.94608749308418,130.4279263527295,8.125500395159818,71.75031077809437,148.4198194190803,91.79515380327594,90.75598150219352,96.9058360195488,127.75245929256546,136.9218653099025,107.98801602338042,22.431878026885126,18.26071052906231,88.33136679967654,74.37324685335184,95.29525009250312,125.42358335164457,0
12.99544576394642,109.37423706638036,150.5000901345911,56.09945821957625,79.48476235270346,83.22347813077421,107.94292994466916,108.7272678878184,23.79931434212024,134.72382847272235,159.5625490499041,91.58338378805968,90.17784697008696,89.23825199691416,129.05835048073686,107.27645374583769,56.79670783571325,112.60876877048828,82.67198133643069,52.736918525138535,73.66836450081736,91.02974914450596,133.3195962208811,117.4279863243092,139.0638809355102,128.1927059657078,135.4438260338901,18.794139765503846,74.6317558530585,89.24547833705603,119.49526602001862,121.03679873455548,104.99588773291626,5.811598363333695,61.56374615936985,141.4390245778688,81.36624041242102,84.08958026847768,101.46803355490216,130.00765115272026,127.35587118859785,14.159683097600006,77.59627651889745,154.7655842523991,95.46080704779506,92.15815103690544,99.08094391168522,143.82676308905687,127.66683604113018,33.925522286696655,51.64333010693863,104.76753401839522,91.3360489778352,78.58785606184323,98.04438757305492,178.16836683961236,133.4956648373057,124.98404701817589,6.859211497569781,22.729776727535235,86.01407485958798,75.76484325522858,103.70688760256228,120.05183081472627,24.30400555762894,127.49236568897138,157.59127449316838,72.4094718443248,88.60958772532784,87.82337831034602,117.88679745161564,96.7012991746636,17.05668136707788,129.72755875523637,154.77663549847617,77.83535363041541,82.21478896395756,96.24472834940494,132.52334642781938,109.80623287100534,0
